,year,Player,teamID,IP,K%,BB%,BABIP,ERA,FIP
1,2002,Tim Cundiff,LOR,50,17.86,3.57,0.33,2.16,0.33
2,2002,Chris Goerdt,WAR,73.1,22.39,14.18,0.37,2.58,4.34
3,2002,Jim Barclay,CEN,64.2,17.84,7.47,0.34,2.78,3.67
4,2002,Nick Boeset,COR,60,32.11,9.17,0.42,3,2.29
5,2002,Aaron O'Neill,UIU,54,18.14,8.37,0.33,3.17,3.24
6,2002,Ryan Conway,LUT,44.1,7.91,6.78,0.30,3.65,2.96
7,2002,Scott Brown,SIM,40.2,17.18,12.27,0.36,3.98,4.79
8,2002,Patrick Smith,WAR,72.2,24.11,14.18,0.44,4.21,4.22
9,2002,Wade Whitcher,UIU,68.1,15.25,3.19,0.36,4.21,2.17
10,2002,Brandon LaPage,DBQ,50.2,23.27,11.88,0.44,4.44,3.28
11,2002,JD Hews,SIM,54,20.77,11.11,0.37,4.5,3.23
12,2002,Nathan Kleve,BVU,54.1,18.02,8.11,0.37,4.8,2.66
13,2002,Jason Kuffel,LOR,45.2,17.32,10.06,0.41,4.93,4.03
14,2002,Jason Roggentien,UIU,43,13.75,18.75,0.35,5.02,4.63
15,2002,Ash Larsen,WAR,44.1,13.69,8.93,0.34,5.08,4.61
16,2002,Dan Christiansen,BVU,63.2,31.82,24.38,0.55,5.09,7.53
17,2002,Mike Donnenwerth,SIM,40.1,18.02,9.88,0.42,5.13,3.15
18,2002,Travis Kisner,COE,43.2,10.06,9.50,0.37,5.15,4.81
19,2002,Josh Jevne,LUT,46.1,6.74,8.29,0.36,5.24,4.25
20,2002,Tom Hauck,COE,44,15.38,7.14,0.36,5.32,3.45
21,2002,Caleb Klein,WAR,55.1,21.61,25.13,0.53,5.53,7.51
22,2002,Mike Wieseler,COE,52.1,7.11,4.74,0.34,5.68,2.56
23,2002,John Jaeger,LUT,34.2,16.00,3.33,0.40,6.23,2.22
24,2002,Nick Poch,CEN,54,13.16,7.46,0.43,6.33,3.28
25,2002,Matt Loptien,COR,38.2,29.33,33.33,0.73,6.75,11.35
26,2002,Kevin Corkery,LOR,51.1,8.96,7.08,0.43,7.01,3.63
27,2002,Eric Hoffmann,BVU,57,13.58,13.58,0.42,7.26,6.70
28,2002,Mitch Bockenstedt,COE,46.1,18.18,11.62,0.48,7.38,5.74
29,2002,Ryan Bishop,CEN,42.1,16.96,14.62,0.47,7.44,5.46
30,2002,Chris Pauley,DBQ,40.1,17.82,16.09,0.57,8.7,7.79
31,2002,Aaron Lund,LUT,34.1,13.10,11.72,0.53,9.44,7.12
32,2002,Dan Nuehring,BVU,3,20.00,20.00,0.33,0,3.37
33,2002,Epitacio Maciel,UIU,2,33.33,0.00,0.00,0,-1.37
34,2002,Nathan Eichmeyer,COR,2,14.29,28.57,0.25,0,5.74
35,2002,Mike McMahon,LOR,2,12.50,0.00,0.29,0,-0.69
36,2002,Paul Buchheit,BVU,1.2,20.00,0.00,0.00,0,-1.14
37,2002,Dustin Boerm,COE,1,66.67,33.33,0.00,0,3.69
38,2002,Steve Domino,WAR,1,0.00,25.00,0.00,0,6.43
39,2002,Dan Rieck,SIM,1,25.00,0.00,0.67,0,-1.37
40,2002,Chris Robertson,WAR,1,0.00,33.33,1.00,0,12.86
41,2002,Jay Bollman,WAR,1,0.00,0.00,0.25,0,0.00
42,2002,Austin Lapierre,BVU,0.2,0.00,0.00,0.00,0,0.00
43,2002,Tom Andrews,LOR,0.1,33.33,0.00,1.00,0,-13.71
44,2002,Ryan Jensen,UIU,0.1,0.00,0.00,1.00,0,0.00
45,2002,Eric Johnson,WAR,0.1,100.00,0.00,0.00,0,-13.71
46,2002,Kyle Bassett,COE,6.2,12.00,8.00,0.45,1.35,1.41
47,2002,Chad Osler,COE,5.1,19.05,9.52,0.40,1.69,1.45
48,2002,Nate Iverson,COE,10,20.45,20.45,0.48,1.8,5.19
49,2002,Nick Nissen,COE,5,20.00,10.00,0.46,1.8,2.76
50,2002,Tom Prock,LOR,4.2,16.67,11.11,0.38,1.93,2.08
51,2002,Eric Melander,COR,22.2,21.43,13.10,0.37,2.78,4.00
52,2002,Jay Lawrence,COR,9.2,16.22,8.11,0.29,2.79,1.20
53,2002,Ben Ramsay,SIM,9.1,31.25,25.00,0.54,2.89,6.72
54,2002,Kent Patterson,CEN,6,8.33,4.17,0.15,3,4.51
55,2002,Adam Busch,DBQ,17,26.09,11.59,0.42,3.71,4.46
56,2002,Joe Balvanz,SIM,7,11.54,15.38,0.47,3.86,9.18
57,2002,Mike Kelley,DBQ,11.1,6.82,6.82,0.29,3.97,7.69
58,2002,David Fischer,LOR,24.1,8.42,10.53,0.34,4.07,4.52
59,2002,Aaron Nielsen,COE,27.1,18.64,17.80,0.53,4.61,5.68
60,2002,Corey Schultz,LOR,28,32.11,8.26,0.46,4.82,3.40
61,2002,Jon Osborn,UIU,22,23.66,16.13,0.44,4.91,7.08
62,2002,Adam Rozenboom,CEN,24.2,7.34,8.26,0.35,5.11,4.40
63,2002,Blake Shepherd,SIM,1.2,12.50,0.00,0.43,5.4,-1.14
64,2002,Andrew Buck,COR,14.2,22.58,9.68,0.45,5.52,5.57
65,2002,Nipsey Massey,UIU,27.2,20.95,17.14,0.41,5.53,6.67
66,2002,Bobby Glaser,UIU,29,18.42,12.28,0.42,5.59,5.42
67,2002,Mike Kastner,COE,38.1,8.55,14.47,0.32,5.87,8.72
68,2002,Brad Paulsrud,LUT,16.2,10.29,11.76,0.38,5.94,2.98
69,2002,Erich Minton,CEN,19.2,18.52,18.52,0.40,5.95,10.16
70,2002,Joe Lubach,CEN,3,0.00,8.33,0.27,6,2.14
71,2002,Alex Howe,DBQ,25.1,15.09,14.15,0.42,6.04,6.53
72,2002,Justin Patnode,LUT,13.1,15.87,7.94,0.39,6.08,14.09
73,2002,Matt Ditch,COR,2.2,30.00,20.00,0.40,6.75,3.97
74,2002,Travis Johnson,COE,1.1,16.67,16.67,1.00,6.75,10.44
75,2002,David Isaacson,SIM,17,25.37,16.42,0.52,6.88,7.81
76,2002,Andy Schemmel,DBQ,13,14.04,1.75,0.45,6.92,1.63
77,2002,Chris Davis,COR,11.2,13.33,10.00,0.46,6.94,2.46
78,2002,Pete Bonifas,LOR,32.1,16.79,8.03,0.40,6.96,4.54
79,2002,J.P. Newman,DBQ,27,11.11,11.11,0.37,7,8.59
80,2002,Austin DeHoogh,CEN,9,11.11,25.00,0.29,7,11.02
81,2002,Ryan Williams,COR,14.2,30.91,21.82,0.58,7.36,7.09
82,2002,Justin Eichelberger,UIU,11,20.00,20.00,0.54,7.36,4.72
83,2002,Lance Ploeger,BVU,29.2,9.38,7.03,0.37,7.58,5.86
84,2002,Eric Van Wyngarden,CEN,16.1,31.25,9.38,0.38,7.71,5.45
85,2002,Justin Flansburg,COR,26.2,12.15,10.28,0.39,7.76,6.57
86,2002,Gary Hess,WAR,32.1,30.66,23.36,0.80,7.79,8.75
87,2002,Wade Samo,SIM,25,28.00,26.00,0.76,7.92,7.89
88,2002,Brandon Noerrlinger,SIM,17,17.95,6.41,0.43,7.94,2.89
89,2002,Adam Hadenfeldt,COR,11,2.04,18.37,0.43,8.18,7.85
90,2002,Andy Keding,CEN,18.2,17.50,10.00,0.54,8.2,5.75
91,2002,Jeremiah Knutzen,BVU,18.1,15.00,18.75,0.55,8.35,8.65
92,2002,Andrew Arthur,WAR,26.2,16.52,14.78,0.50,8.44,4.07
93,2002,Kyle Lehman,SIM,12.1,0.00,8.62,0.39,8.76,9.18
94,2002,Tyler Broders,COR,32.1,9.03,12.50,0.42,8.91,7.09
95,2002,John Duffel,COE,3,25.00,50.00,-0.50,9,16.23
96,2002,Matt Motsenblocke,WAR,2,10.00,10.00,0.50,9,2.53
97,2002,Vince Klopfenstein,SIM,1,20.00,0.00,0.75,9,-1.37
98,2002,Jon Fry,LUT,1,20.00,0.00,1.00,9,5.06
99,2002,Dru Williams,SIM,11.2,27.27,20.45,0.62,10.03,6.36
100,2002,Alex Smith,LUT,15,14.29,11.43,0.64,10.2,6.65
101,2002,Nick Ginapp,BVU,9.2,13.04,6.52,0.45,10.24,9.53
102,2002,Josh Jansen,LUT,24.1,9.82,8.04,0.44,10.36,5.66
103,2002,Josh Earley,UIU,5.2,3.70,14.81,0.44,11.12,16.15
104,2002,Jared Pirkl,WAR,8,17.65,41.18,1.29,11.25,20.09
105,2002,Casey Ragar,CEN,6,34.62,23.08,0.82,12,4.37
106,2002,Corey Parr,DBQ,3,21.43,0.00,0.60,12,6.43
107,2002,Matt Eggers,LOR,10.1,20.00,22.22,0.65,12.19,10.64
108,2002,Brent Delger,SIM,3.2,17.65,11.76,0.56,12.27,8.76
109,2002,Joel Foreman,COR,4.1,21.74,13.04,0.53,12.46,3.03
110,2002,Jesse Evans,UIU,16.1,16.46,7.59,0.48,12.67,7.64
111,2002,Cody Tibbets,BVU,22.1,13.08,13.08,0.51,12.9,8.79
112,2002,Eric Caspers,DBQ,24.1,6.73,14.42,0.46,13.32,6.08
113,2002,Dave Hunerdosse,COE,3,12.50,6.25,0.69,15,1.23
114,2002,Shawn Parker,SIM,15.2,17.11,15.79,0.67,15.51,12.87
115,2002,Mike Fong,BVU,12,6.15,15.38,0.68,17.25,10.06
116,2002,Eric Kaestner,WAR,1,0.00,33.33,1.00,18,12.86
117,2002,Greg Shepherd,CEN,5,4.00,16.00,0.61,19.8,10.83
118,2002,Kris Hardy,DBQ,4.1,5.00,15.00,0.64,20.77,15.78
119,2002,Jackson Hayek,UIU,1.2,28.57,14.29,0.67,21.6,22.57
120,2002,Adam Rath,BVU,3.2,4.17,16.67,0.63,22.09,7.61
121,2002,Nigel Millard,LUT,4,0.00,16.67,0.67,22.5,9.64
122,2002,Emile Shaffer,UIU,0.1,0.00,0.00,0.50,27,0.00
123,2002,Brandon Bray,SIM,0.1,50.00,0.00,1.00,27,-13.71
124,2002,Brandon Bowling,UIU,1.1,15.38,0.00,0.67,40.5,40.04
125,2002,Jason Matusiak,COR,1,0.00,0.00,0.80,45,6.43
126,2002,Jay Rieman,SIM,0,0.00,0.00,1.00,99,NA
127,2003,Adam Haight,WAR,2,33.33,16.67,0.00,0,1.45
128,2003,Tim Griffith,DBQ,1,25.00,0.00,0.50,0,3.97
129,2003,Neal Pruess,COE,1,0.00,66.67,0.00,0,20.18
130,2003,Jeff Bruxvoort,WAR,1,25.00,0.00,0.50,0,3.97
131,2003,Matt Heller,BVU,0,0.00,0.00,0.00,0,NA
132,2003,AJ Simmons,SIM,9,21.21,6.06,0.36,1,1.41
133,2003,Nick Kafka,BVU,5,15.00,10.00,0.47,1.8,1.37
134,2003,Nick Ginapp,BVU,4.1,27.78,5.56,0.40,2.08,5.63
135,2003,Chris Pauley,DBQ,28,22.22,6.48,0.34,2.57,1.36
136,2003,Justin Shepard,DBQ,9.1,15.38,5.13,0.34,2.89,2.97
137,2003,Brad Paulsrud,LUT,40,11.61,10.32,0.36,2.92,2.29
138,2003,Cory Schultz,LOR,69.1,33.81,5.69,0.44,2.99,0.95
139,2003,Ryan Stout,UIU,3,27.27,36.36,0.33,3,7.33
140,2003,Patrick Smith,WAR,82.2,22.75,5.99,0.39,3.05,2.13
141,2003,Austin DeHoogh,CEN,17.1,23.33,10.00,0.38,3.12,3.44
142,2003,Scott Brown,SIM,48.1,14.07,9.05,0.35,3.17,2.06
143,2003,Jason Hillman,BVU,23.2,13.27,11.22,0.34,3.42,3.81
144,2003,Ryan Rosenberg,COR,63,26.89,12.61,0.35,3.43,2.13
145,2003,Jason Kuffel,LOR,32,14.39,7.58,0.34,3.66,1.83
146,2003,Ryan Moorman,WAR,73.2,22.73,13.29,0.41,3.67,2.99
147,2003,Tim Cundiff,LOR,41.2,14.71,7.06,0.33,3.67,2.64
148,2003,Justin Eichelberger,UIU,36.2,26.71,10.27,0.39,3.68,3.29
149,2003,Wade Samo,SIM,26.1,22.92,11.46,0.32,3.76,2.50
150,2003,Shawn Parker,SIM,54,16.00,6.22,0.39,3.83,2.51
151,2003,Tom Prock,LOR,2.1,11.11,44.44,0.75,3.86,9.10
152,2003,Jim Barclay,CEN,39.1,26.09,7.45,0.43,3.89,2.06
153,2003,Justin Patnode,LUT,40.2,16.27,3.61,0.40,3.98,1.32
154,2003,Mike Donnenwerth,SIM,52.2,16.13,5.99,0.34,4.1,2.07
155,2003,Mike Wieseler,COE,45.2,15.79,4.21,0.39,4.14,1.84
156,2003,Eric Johnson,WAR,4.1,5.00,15.00,0.47,4.15,7.91
157,2003,Ben Ramsay,SIM,21.1,20.45,12.50,0.41,4.22,3.54
158,2003,Mitch Bockenstedt,COE,40,29.19,11.80,0.53,4.5,2.89
159,2003,Mike Droste,UIU,22,21.25,21.25,0.46,4.5,5.42
160,2003,Adam Hadenfeldt,COR,6,4.17,12.50,0.39,4.5,4.03
161,2003,Aaron Nielsen,COE,2,0.00,25.00,0.20,4.5,7.57
162,2003,Steve James,COE,35.2,15.44,10.74,0.43,4.54,3.06
163,2003,Travis Kisner,COE,33.1,11.43,4.29,0.35,4.59,2.67
164,2003,Ben Furbish,LUT,9.2,17.95,15.38,0.27,4.66,2.47
165,2003,Mike Kelley,DBQ,24,10.10,9.09,0.43,4.88,2.49
166,2003,Tyler Archer,WAR,3.2,25.00,16.67,0.57,4.91,2.14
167,2003,David Fischer,LOR,45.1,17.80,6.28,0.38,4.96,1.86
168,2003,Andrew Buck,COR,47,16.58,7.54,0.39,4.98,3.45
169,2003,JD Hews,SIM,43.1,24.40,6.55,0.36,4.98,3.83
170,2003,Mike Soenen,BVU,21.2,26.04,8.33,0.59,4.98,3.08
171,2003,Mickey Kinzenbaw,UIU,39.2,16.56,10.43,0.40,4.99,2.64
172,2003,Chris Goerdt,WAR,73.2,15.36,8.19,0.39,5.01,2.55
173,2003,Jon Osborn,UIU,34,22.67,12.00,0.49,5.03,3.17
174,2003,Brent Wilson,COE,37.1,18.12,9.40,0.43,5.06,4.19
175,2003,Jon Ludovissy,LOR,58.1,16.74,10.57,0.36,5.09,3.22
176,2003,Tom Hauck,COE,41.2,20.93,7.56,0.42,5.18,3.82
177,2003,Jason Roggentien,UIU,48.1,21.13,12.37,0.46,5.21,2.78
178,2003,Andy Arthur,WAR,23.1,16.09,12.64,0.43,5.4,1.97
179,2003,Ash Larsen,WAR,21.1,14.61,6.74,0.40,5.48,1.88
180,2003,Jon Fry,LUT,27.2,16.36,20.91,0.42,5.53,5.09
181,2003,Tim Kinney,DBQ,50.1,19.00,13.00,0.41,5.54,3.41
182,2003,Adam Busch,DBQ,48.2,15.61,9.27,0.38,5.55,3.56
183,2003,Grant Finley,WAR,17.2,13.33,10.67,0.42,5.6,3.19
184,2003,Matt Loptien,COR,59.2,22.65,19.66,0.47,5.73,4.79
185,2003,John Jaeger,LUT,47,20.98,4.39,0.41,5.74,1.76
186,2003,Kent Patterson,CEN,42,12.37,10.75,0.38,5.79,4.36
187,2003,Chris Green,UIU,55.2,15.38,4.05,0.40,6.14,3.68
188,2003,Joshua Knoll,DBQ,59.2,14.29,10.92,0.41,6.18,3.47
189,2003,Jeremiah Knutzen,BVU,31.2,8.66,15.75,0.42,6.25,5.86
190,2003,Josh Jevne,LUT,50,8.26,8.26,0.43,6.3,4.44
191,2003,Ryan Brock,BVU,50.2,16.51,12.26,0.44,6.39,4.26
192,2003,Brandon Hunt,COE,7,18.18,21.21,0.68,6.43,6.75
193,2003,Josh August,SIM,22.1,16.35,6.73,0.45,6.45,3.72
194,2003,Mike Kastner,COE,11,7.55,3.77,0.42,6.55,2.65
195,2003,Nathan Kleve,BVU,60.1,19.23,8.46,0.44,6.71,3.20
196,2003,Caleb Klein,WAR,10.2,17.95,30.77,0.50,6.75,9.79
197,2003,Nick DePenning,CEN,8,15.00,17.50,0.45,6.75,11.76
198,2003,Corey Parr,DBQ,4,29.41,17.65,0.57,6.75,8.29
199,2003,Jared Miller,SIM,1.1,20.00,40.00,0.50,6.75,8.20
200,2003,Adam Rozenboom,CEN,18.1,14.67,17.33,0.46,6.87,5.10
201,2003,Brandon Bowling,UIU,17.2,15.19,13.92,0.42,7.13,4.42
202,2003,Gavin Mitchell,CEN,15,6.35,14.29,0.43,7.2,4.64
203,2003,Ryan Page,DBQ,33.1,16.00,11.33,0.44,7.29,3.63
204,2003,Terry Beavers,SIM,16,18.03,4.92,0.41,7.31,3.76
205,2003,Charlie Colvin,WAR,7.1,19.35,25.81,0.62,7.36,9.49
206,2003,Joe Poole,BVU,3.2,14.29,14.29,0.33,7.36,8.22
207,2003,Nick Poch,CEN,24.1,13.21,7.55,0.43,7.4,4.73
208,2003,Justin Kingrey,CEN,21.2,17.78,26.67,0.57,7.48,8.21
209,2003,Eric Van Wyngarden,CEN,28.2,15.52,10.34,0.40,7.53,4.31
210,2003,Justin Flansburg,COR,28.2,19.33,7.56,0.50,7.53,3.76
211,2003,Steve Domino,WAR,14.1,18.75,15.63,0.61,7.53,7.77
212,2003,Kevin Corkery,LOR,25,12.80,3.20,0.49,7.56,0.32
213,2003,David Issacson,SIM,19,16.05,27.16,0.61,7.58,7.84
214,2003,Dylan Hagen,COR,11.2,9.80,5.88,0.40,7.71,3.41
215,2003,Ryan Williams,COR,27.2,18.49,15.13,0.50,7.81,5.24
216,2003,Jesse Evans,UIU,16.1,2.67,1.33,0.36,8.27,3.71
217,2003,Ryan Conway,LUT,30.2,12.59,4.90,0.48,8.51,1.47
218,2003,Adam Rath,BVU,26,12.28,14.91,0.48,8.65,3.81
219,2003,Tyler Broders,COR,29,13.22,19.01,0.47,8.69,5.66
220,2003,Chris Larson,COE,9,17.50,17.50,0.56,9,5.13
221,2003,Eric Melander,COR,5,11.54,3.85,0.57,9,4.04
222,2003,Chad McDonald,WAR,3,11.11,16.67,0.62,9,4.33
223,2003,Pete Bonifas,LOR,24,15.20,6.40,0.47,9.38,4.52
224,2003,Cody Tibbetts,BVU,32,15.69,10.46,0.50,9.84,6.26
225,2003,Brian Vaughan,COR,2.2,7.14,0.00,0.40,10.12,18.50
226,2003,Casey Rager,CEN,6,17.39,30.43,0.43,10.5,13.81
227,2003,Matt Rohach,CEN,19.2,20.25,21.52,0.63,10.53,5.84
228,2003,Nate Eichmeyer,COR,7.1,17.14,22.86,0.65,11.05,7.36
229,2003,Mike Poch,CEN,8.1,10.81,13.51,0.48,11.88,5.70
230,2003,Mike Blavat,DBQ,10,13.04,19.57,0.63,13.5,8.58
231,2003,Matt Motsenbocker,WAR,0.2,20.00,0.00,0.50,13.5,-5.38
232,2003,Chris Carlton,BVU,11.2,8.96,4.48,0.49,13.89,7.50
233,2003,Nick Reid,LUT,6.2,15.91,6.82,0.64,14.85,4.19
234,2003,Andre Robles,DBQ,3.1,18.75,18.75,0.67,16.2,5.47
235,2003,Michael Fong,BVU,7.2,2.38,21.43,0.76,17.61,11.06
236,2003,Justin Burns,BVU,3,5.88,17.65,0.60,18,18.61
237,2003,Matt Petersen,WAR,2,0.00,20.00,0.50,18,5.05
238,2003,Chris Gaulin,LOR,1,25.00,0.00,0.33,18,-1.08
239,2003,Dan Mang,UIU,1,12.50,12.50,0.83,27,3.97
240,2003,Jared Pirkl,WAR,0.2,0.00,250.00,0.00,27,126.14
241,2003,Mike Gordon,UIU,2,9.09,36.36,1.20,31.5,12.08
242,2003,Cass Stubbs,CEN,1,0.00,20.00,1.67,81,61.95
243,2003,Matt Mausser,LOR,0.1,0.00,16.67,0.80,99,50.45
244,2003,Ben Gabriel,DBQ,0.1,50.00,150.00,-0.33,99,191.06
245,2003,Nick Blomme,WAR,0,0.00,Inf,0.00,99,Inf
246,2003,Jordan Stadheim,LUT,0,0.00,16.67,1.00,99,Inf
247,2005,Brock Auten,COE,4.2,33.33,27.78,0.57,0,7.15
248,2005,Michael Blavat,DBQ,4,15.79,0.00,0.44,0,-1.29
249,2005,Adam Busch,DBQ,2.1,12.50,0.00,0.14,0,-0.82
250,2005,Brandon Arndt,BVU,1.1,16.67,0.00,0.40,0,-1.57
251,2005,Aaron Meyer,LOR,1.1,12.50,25.00,0.40,0,13.12
252,2005,Chris Borgman,CEN,1.1,28.57,14.29,0.25,0,4.21
253,2005,Adam Hadenfeldt,COR,0.2,33.33,0.00,0.50,0,-8.61
254,2005,Clint Henning,SIM,0.1,100.00,0.00,0.00,0,-17.22
255,2005,Justin Shaffer,DBQ,0.1,0.00,0.00,0.00,0,0.00
256,2005,Jeff Greenwald,COR,0.1,0.00,0.00,Inf,0,161.51
257,2005,Team,COR,0,0.00,0.00,0.00,0,NA
258,2005,Justin VanBeek,BVU,5.1,4.35,21.74,0.35,1.69,7.58
259,2005,Ryan Moorman,WAR,58.1,21.67,10.84,0.24,1.85,4.24
260,2005,Casey Pauli,WAR,4.2,5.56,11.11,0.27,1.93,3.44
261,2005,Aaron Saeugling,WAR,36,22.13,6.56,0.26,2,2.07
262,2005,Matt Scherbring,WAR,103.1,16.62,7.24,0.30,2.44,3.79
263,2005,Brett Mahan,CEN,42,23.72,12.18,0.36,3,5.27
264,2005,Brad Joniec,COR,3,14.29,0.00,0.33,3,-1.15
265,2005,Charlie Colvin,WAR,89.2,13.01,8.09,0.35,3.01,4.61
266,2005,Kamron Koplitz,DBQ,49.1,15.96,5.85,0.29,3.1,3.38
267,2005,Wade Samo,SIM,58,22.41,13.69,0.45,3.1,6.50
268,2005,Matt Mausser,LOR,61.1,23.17,6.91,0.38,3.23,2.23
269,2005,Terry Beavers,SIM,41,15.06,7.83,0.42,3.29,4.59
270,2005,Marcos Tabares,DBQ,5,20.00,10.00,0.50,3.6,1.85
271,2005,Jake Ritchey,SIM,26,19.47,14.16,0.54,3.81,5.89
272,2005,Ryan Dunn,LOR,13.1,6.56,13.11,0.46,4.05,5.02
273,2005,Brandon Hunt,COE,73,22.63,8.76,0.40,4.07,4.78
274,2005,Justin Patnode,LUT,54.2,18.14,3.98,0.37,4.12,3.49
275,2005,Alex Ross,LUT,4.1,33.33,0.00,0.36,4.15,-0.55
276,2005,Andre Robles,DBQ,47.1,11.64,6.88,0.38,4.18,4.15
277,2005,Joseph Hapanionek,DBQ,8.1,26.67,3.33,0.32,4.32,1.29
278,2005,Chad Scieszinski,SIM,18.1,13.33,13.33,0.45,4.42,5.58
279,2005,Nick Ginapp,BVU,46.2,9.50,7.82,0.33,4.44,5.87
280,2005,Shawn Parker,SIM,78.1,19.87,6.09,0.39,4.48,2.76
281,2005,Brad Paulsrud,LUT,62,15.89,7.75,0.40,4.5,3.36
282,2005,Jeremiah Tacker,COE,41.2,15.38,8.88,0.38,4.54,4.72
283,2005,Dan Christiansen,BVU,70,17.52,14.60,0.37,4.63,8.56
284,2005,Austin DeHoogh,CEN,51.2,8.22,6.39,0.33,4.7,5.26
285,2005,Bill Planton,LUT,20.2,10.23,9.09,0.30,4.79,4.29
286,2005,Matt Motsenbocker,WAR,13,6.12,6.12,0.39,4.85,4.35
287,2005,Tom Hauck,COE,25.2,15.89,10.28,0.40,4.91,3.65
288,2005,Jon Doudna,CEN,3.2,5.88,17.65,0.36,4.91,25.40
289,2005,Justin List,BVU,3.2,8.33,50.00,0.50,4.91,28.84
290,2005,Jamey Rannals,DBQ,36,22.58,9.03,0.37,5,7.93
291,2005,Brent Poffenbarger,LOR,63.2,12.10,9.25,0.39,5.09,4.26
292,2005,Tyler Archer,WAR,44,13.33,10.00,0.40,5.11,4.25
293,2005,Jeremy Rannals,DBQ,29.2,12.30,13.93,0.38,5.16,7.11
294,2005,Mitch Bockenstedt,COE,73.2,24.34,4.93,0.43,5.25,3.10
295,2005,Jim Bose,COR,49.2,9.90,11.98,0.39,5.26,5.18
296,2005,Aaron Hadenfeldt,COR,15.1,13.11,21.31,0.43,5.28,10.47
297,2005,John Jaeger,LUT,60.2,10.67,4.74,0.34,5.34,3.41
298,2005,Ben Gander,CEN,10,4.55,4.55,0.37,5.4,5.02
299,2005,Mike Quinn,COR,1.2,14.29,14.29,0.67,5.4,18.75
300,2005,Mike Soenen,BVU,62.2,16.93,11.81,0.37,5.6,5.89
301,2005,Jared Greenfield,CEN,44.2,6.88,9.52,0.39,5.64,7.69
302,2005,Ryan Suttenfield,COR,19,11.84,11.84,0.40,5.68,6.26
303,2005,Scott McGuire,LOR,15.2,12.33,9.59,0.38,5.74,6.57
304,2005,Dan Cutler,LOR,46,19.79,10.42,0.45,5.87,6.22
305,2005,Tad Barry,COR,32,16.41,5.47,0.34,5.91,7.82
306,2005,Zack Mundy,WAR,10.2,23.81,16.67,0.38,5.91,13.29
307,2005,Todd Lawler,WAR,9,29.41,11.76,0.35,6,1.68
308,2005,Jon Fry,LUT,31,6.98,10.08,0.33,6.1,6.51
309,2005,Aaron Patterson,COE,20.2,13.48,22.47,0.60,6.1,9.63
310,2005,Timothy Kinney,DBQ,44,16.67,6.77,0.43,6.14,4.54
311,2005,Teren Bladel,COE,24.2,19.35,23.66,0.51,6.2,9.82
312,2005,Kyle Pearson,LUT,42,18.93,10.06,0.45,6.43,4.39
313,2005,Matt Ritchey,SIM,8.1,12.20,14.63,0.45,6.48,5.92
314,2005,Michael Cassidy,DBQ,43,14.97,10.16,0.46,6.49,6.19
315,2005,Mark Voelliger,SIM,11,13.46,11.54,0.47,6.55,7.45
316,2005,Kent Patterson,CEN,24.1,14.29,8.93,0.41,6.66,6.54
317,2005,Bobby Friederick,LOR,64.1,15.23,14.06,0.41,6.72,7.25
318,2005,Drew Riemenschneider,CEN,22.2,15.38,10.99,0.41,6.75,4.97
319,2005,Don Pirkle,LOR,1.1,25.00,25.00,0.50,6.75,5.78
320,2005,Chad Kramer,COE,1.1,50.00,50.00,Inf,6.75,17.33
321,2005,Zach Habben,BVU,28.2,18.52,22.22,0.39,6.91,10.78
322,2005,Matt Petersen,WAR,10.1,19.61,9.80,0.54,6.97,5.20
323,2005,Dan Reis,BVU,19.1,14.49,17.39,0.38,6.98,7.40
324,2005,Trent Kain,SIM,22.2,7.53,17.20,0.50,7.15,9.15
325,2005,Quince Springer,COE,36,17.24,16.55,0.45,7.25,8.88
326,2005,Karl Boleen,LUT,3.2,5.88,17.65,0.33,7.36,9.56
327,2005,Mike Luce,CEN,17.2,11.84,13.16,0.45,7.64,11.27
328,2005,Aaron Becker,LOR,2.1,6.67,0.00,0.43,7.71,-0.82
329,2005,Matt Rohach,CEN,50,15.94,13.04,0.43,7.74,9.06
330,2005,Anthony Kobler,COR,15,9.09,6.06,0.54,7.8,6.46
331,2005,Ryan Rosenberg,COR,43.2,20.94,17.80,0.55,7.83,7.80
332,2005,Dan Cleary,COR,37.2,11.88,7.50,0.50,7.88,5.62
333,2005,Lee Boyse,COE,11.1,17.50,30.00,0.67,7.94,15.85
334,2005,Nick DePenning,CEN,3.1,6.25,12.50,0.50,8.1,7.26
335,2005,Brook Beisell,SIM,3.1,30.77,15.38,0.40,8.1,21.95
336,2005,Keaton Sansgaard,SIM,8.2,21.05,26.32,0.88,8.31,12.11
337,2005,Chad Osler,COE,3,23.08,30.77,0.67,9,9.05
338,2005,Tanner Ludwig,CEN,1,28.57,14.29,0.75,9,4.63
339,2005,Michael Barta,BVU,14,10.53,21.05,0.44,9.64,12.11
340,2005,Kyle Fuerstenberg,CEN,3.2,5.56,5.56,0.43,9.82,20.36
341,2005,Matt Barilla,LOR,13.2,10.14,7.25,0.51,9.88,7.43
342,2005,Adam Rath,BVU,29.1,10.14,11.59,0.48,10.43,9.59
343,2005,Bradlee Kirkman,DBQ,7.2,15.00,5.00,0.40,11.74,8.97
344,2005,Ben Rudman,COR,5.1,6.90,3.45,0.57,11.81,9.84
345,2005,Ryan Williams,COR,23,8.26,11.01,0.58,12.52,5.87
346,2005,Cody Smith,COE,3,6.67,13.33,0.89,15,19.99
347,2005,Alex Fokken,BVU,4.2,7.69,19.23,0.50,15.43,10.72
