date,home_batter_1,home_batter_2,home_batter_3,home_batter_4,home_batter_5,home_batter_6,home_batter_7,home_batter_8,home_batter_9,home_errors,home_final_score,home_finishing_pitcher,home_hits,home_line_score,home_position_1,home_position_2,home_position_3,home_position_4,home_position_5,home_position_6,home_position_7,home_position_8,home_position_9,home_starting_pitcher,home_team,home_team_long,losing_pitcher,notes,number_of_innings,save,site,start,time,umpires,visiting_team,visiting_team_long,visitor_batter_1,visitor_batter_2,visitor_batter_3,visitor_batter_4,visitor_batter_5,visitor_batter_6,visitor_batter_7,visitor_batter_8,visitor_batter_9,visitor_errors,visitor_final_score,visitor_finishing_pitcher,visitor_hits,visitor_line_score,visitor_position_1,visitor_position_2,visitor_position_3,visitor_position_4,visitor_position_5,visitor_position_6,visitor_position_7,visitor_position_8,visitor_position_9,visitor_starting_pitcher,weather,winning_pitcher
3/11/2018,Tanner Fulkerson,Jonny Corning,Alex Cappitelli,Matt Jeye,Danny Rose,Jesse Levy-Rubinett,Nick Coppola,Kevin Walek,Ryan Earle,1,5,Ryan Earle,6,40000100X,cf,2b,lf,rf,dh,3b,c,ss,1b/p,Mike McCaffrey,,wesleyan,Chase Kueter,,9,Ryan Earle,"Tucson, Ariz. ()",9:30 PM,2:30,,,"dubuque, univ. of",Tyler Imrich,Dalton Garst,Tyler Lewan,Thomas Kempf,Will Doherty,Jack Lasswell,Zach McCoy,Jarad Clevenger,Josh Pawlowski,1,2,Nick Sewruk,9,100000010,lf,3b,ss,1b,c,2b,dh,rf,cf,Chase Kueter,,Mike McCaffrey
5/19/2018,Jack Lasswell,Dalton Garst,Kellen Mitchell,Justin Jensen,Thomas Kempf,Tyler Lewan,Jarad Clevenger,Will Doherty,Tyler Imrich,1,3,Doug Knight,8,000000021,2b,3b,1b,cf,dh,ss,rf,c,lf,Jordan Nelson,,dubuque,Jordan Nelson,Schmitt faced 2 batters in the 9th.,9,"Meyers, Alex","Duluth, MN (Wade Stadium)",6:30 PM,2:04,Home Plate: Trent HaldimanFirst: Michael MonitaSecond Base: Derek RobertsThird Base: Michael McGloon,,concordia-chicago,"Mercado, Jose","VanDuser, Bryan","Silva, Joe","Wilson, Mitch","Roberts, Brady","Rodriguez, Justin","Frank, Jacob","Brandon, Connor","Tyrell, Keegan",0,6,"Meyers, Alex",14,020020020,ss,3b,rf,2b,dh,c,1b,lf,cf,"Schmitt, Adam",Sunny,"Schmitt, Adam"
4/27/2018,Jared Herzog,Scott Meier,Noah Sacco,Hunter Hillygus,Trey Kehoe,Kolton Arnold,Truman Schmitt,Nathan Carlin,Brandon Urias,2,10,Tanner Jansen,12,20203120X,cf,2b,lf,rf,1b,dh,c,ss,3b,Tanner Jansen,SIM,simpson,Eric LaRue,Christian faced 3 batters in the 6th.,9,,"Indianola, Iowa (McBride Field)",6:00 pm,2:32 pm,Hendricks faced 2 batters in the 7th.,BVU,buena vista,Bryce Rheault,Peyton Renning,Coleman Roberts,Tyler Tennyson,Devin Wagenman,Porter Sartor,Nick Henrichs,Parker Truesdell,Ryley McGregor,5,2,Jayden Clark,8,000020000,ss,lf,dh,1b,cf,3b,c,2b,rf,Eric LaRue,75 clear nw 25 mph,Tanner Jansen
4/28/2018,Kevin DeLaney,Isaac Evans,Jordan Kaplan,Grant Henning,Thomas Kahle,Jacob Burns,Tyler Dralle,Nolan Arp,Matthew Schrader,1,5,TJ Johnson,9,000001031,rf,cf,1b,c,3b,lf,dh,2b,ss,Josh Gonzales,COE,coe college,Mitch Silberstein,"Gonzales, J. faced 2 batters in the 7th.",9,,"Cedar Rapids, Iowa (Bill Quinby Field)",12:11 pm,2:34,Kornstad faced 4 batters in the 8th.,COR,cornell college,Zach Stone,Caleb Wichman,Walker Breard,Cale Jamesson,Lucas Larson,Keenan Bryant,Ian Renger,Sage Sutter,John-Michael Osley,3,4,Mitch Silberstein,7,000001120,rf,lf,1b,dh,ss,cf,3b,c,2b,Tyler Lederhos,"51, Sunny, Winds N at 13 mph",TJ Johnson
3/25/2018,Dalton Garst,Jack Lasswell,Tyler Lewan,Thomas Kempf,Will Doherty,Kellen Mitchell,Tyler Imrich,Jarad Clevenger,Cody Kramschuster,0,6,Nathan Schneiderman,12,00000105X,3b,2b,ss,1b,c,dh,lf,rf,cf/lf,Tyler Carlson,,"dubuque, univ. of",Zach Edwards,,9,Nathan Schneiderman,"Dubuque, Iowa (Dan W. Runkle Field)",3:00 pm,4:55,,CEN,central,Garrett Saunders,Coy Moore,Ryan Bouwman,Tanner Wood,Trevor Kimm,Joe Rebik,Nick Strysik,Chris Riddle,Kaiden Fiebelkorn,2,0,Tanner Wood,6,000000000,ss,cf,1b,rf/p,c,lf,dh,2b,3b,Zach Edwards,45 mostly sunny,Tyler Carlson
3/5/2018,Ryan Tropeano,Evan Lacroix,Steven Gallagher,Matt Howard,Tyrone Patterson,David Larson,Josh Herlands,Chas DeWitt,Benjamin Chaffee,1,11,Sean Fallon,11,104204X,cf,lf,ss,3b,rf,1b,dh,c,2b,Doug Rives,,wpi,Josh Gonzales,,7,,"Auburndale, Fla. (Lake Myrtle Park #7)",11:52 am,2:12,,COE,coe college,Isaac Evans,Grant Henning,Kyle Alvarado,Jacob Burns,Jordan Kaplan,Nolan Arp,Jacob Henry,Tyler Dralle,Cameron Frazier,4,5,James Christ,10,1101002,cf,c,2b,lf,1b,dh,ss,3b,rf,Josh Gonzales,"72, Sunny, Winds ESE at 7 mph",Doug Rives
4/5/2018,Garrett Saunders,Trevor Kimm,Ryan Bouwman,Tanner Wood,Joe Rebik,Kyle Crampton,Coy Moore,Kaiden Fiebelkorn,Anthony Fumagalli,1,3,Ryan Riddle,7,0000001020,ss,c,1b,rf,lf,dh,cf,3b,2b,Dylan Diveney,CEN,central,Ryan Riddle,Diveney faced 2 batters in the 7th.,10,Kyle Bode,"Pella, Iowa (Central College)",1 p.m.,2:40,,LUT,luther,Jake Vogt,Jake Halverson,Trent Athman,Bryce Hingst,Derek McCready,Mitch Bruggers,Cole Jensen,Jared Swanson,Tommy Gleason,2,4,Kyle Bode,11,0010011001,cf,ss,c,1b,dh,3b,rf,2b,lf,Joey Cardamon,51 and sunny,Nate Loch
3/4/2018,Austin Konagel,Cole Thompson,Danny Weis,Ryan Koester,Jake Oglesby,Danny Paluch,Carlos Garrido,Richard Bryza,Luke Fennelly,0,2,Travis Pelton,8,000020000,2b,c,rf,1b,lf,cf,dh,3b,ss,Tanner Fallon,,loras,Tanner Fallon,Milks faced 2 batters in the 7th.,9,,"Jacksonvill, Ill. (Lenz Field)",1:00 pm,2:35,,,elmhurst,McReynolds,Compton,Wilson,MacMillan,McMillan,Scrimpsher,Kledzik,Wick,Horwath,1,13,Thomas,17,402110203,3b,2b,cf,p,lf,1b,rf,c,ss,MacMillan,,MacMillan
5/10/2018,Kevin DeLaney,Isaac Evans,Jordan Kaplan,Grant Henning,Jacob Burns,Riley LeGrand,Jacob Henry,Nolan Arp,Matthew Schrader,3,4,Lucas Robbins,9,10020001X,rf,cf,1b,c,lf,dh,3b,2b,ss/3b,Alex Timp,COE,coe college,Clayton Christian,,9,Lucas Robbins,"Cedar Rapids, Iowa (Veterans Memorial)",11:00 am,2:22,Home Plate: Jacob KoppFirst: Ryan FarnsworthThird Base: Kevin Ferris,BVU,buena vista,Bryce Rheault,Peyton Renning,Devin Wagenman,Coleman Roberts,Joe Rock,Porter Sartor,Nick Henrichs,Tyler Stoltze,Parker Truesdell,1,3,Nick Henrichs,8,000200100,ss,lf,cf,rf,1b,3b,dh/p,c,2b,Eric LaRue,"71, Sunny, Winds N at 6 mph",TJ Deardorff
4/11/2018,Jenkins,Neustrom,Cropley,Guzzo,Elion,Crowl,Judkins,McCleary,Boe,3,16,Leonard,17,81013003X,cf,rf,lf,1b,3b,ss,dh,c,2b,Wallace,,iowa,Lucas Robbins,"Bowman, T. faced 3 batters in the 8th.",9,,"Iowa City, Iowa (Duane Banks Field)",6:05 pm,3:05,Home Plate: Don UmlandFirst: Scott BehnThird Base: Bret Bruington,COE,coe college,Kevin DeLaney,Isaac Evans,Jordan Kaplan,Grant Henning,Jacob Burns,Jacob Henry,Tyler Dralle,Nolan Arp,TJ Johnson,0,1,Jeffrey Anders,9,000100000,rf,cf,1b,c,lf,3b,dh,2b,ss,Lucas Robbins,"63, Cloudy, Winds SSE at 6 mph",Lieurance
4/24/2018,Austin Konagel,Cole Thompson,Danny Weis,Ryan Koester,Jake Oglesby,Danny Paluch,Richard Bryza,Thomas Greffly,Luke Fennelly,5,22,Nolan Even,21,521707X,2b,c,rf,1b,lf,cf,3b,dh,ss,Ben Milks,LOR,loras,Tyler Heineman,Gumto faced 3 batters in the 6th.,7,Nolan Even,"Dubuque, Iowa (Petrakis Park)",3:30 PM,1:55,,BVU,buena vista,Bryce Rheault,Peyton Renning,Devin Wagenman,Coleman Roberts,Tyler Tennyson,Nick Henrichs,Alex Savary,Porter Sartor,Parker Truesdell,4,3,Tyler Tennyson,2,0110001,ss,lf,cf,rf,1b/p,c,dh/rf,3b,2b,Tyler Heineman,70 / Sunny / Perfect,Ben Milks
3/30/2018,Garrett Saunders,Coy Moore,Ryan Bouwman,Tanner Wood,Trevor Kimm,Joe Rebik,Kyle Crampton,Chris Riddle,Kaiden Fiebelkorn,3,7,Rece Martin,9,01300003X,ss,cf,1b,rf,c,lf,dh,2b,3b,Dylan Diveney,CEN,central,Gage Smart,,9,,"Pella, Iowa (Central College)",1 p.m.,2:12,,BVU,buena vista,Bryce Rheault,Coleman Roberts,Peyton Renning,Devin Wagenman,Tyler Tennyson,Alex Savary,Porter Sartor,Tyler Stoltze,Parker Truesdell,5,3,Jayden Clark,6,000000102,ss,rf,lf,cf,1b,dh,3b,c,2b,Gage Smart,53 and sunny,Dylan Diveney
3/3/2018,Getz,Lamb,Ralls,Hodges,Wolff,Carman,Falls,Islas,Taylor,5,7,Rappe,12,002020201,ss,cf,dh,1b,3b,rf,lf,c,2b,Marsh,,greenville,Marsh,"Whitten, L. faced 2 batters in the 6th.",9,Nick Sewruk,"Greenville, Ill. (Robert E Smith Field)",10 am,3:10,Lutz faced 4 batters in the 8th.,,"dubuque, univ. of",Jack Lasswell,Dalton Garst,Tyler Lewan,Thomas Kempf,Will Doherty,Jarad Clevenger,Tyler Imrich,Josh Pawlowski,Zach McCoy,1,11,Nick Sewruk,15,403011011,2b,3b,ss,1b,c,rf,lf,cf,dh,Chase Kueter,"46 degrees, Sunny",Chase Kueter
3/25/2018,Owen Gubbels,Spencer Scheer,Jared Scdoris,Derek Kolbush,Kyle Hunter,Tyler Winterstein,Matt Orozco,Cole Schumacher,Justus Stocks,0,4,Nick Bruno,9,000002101,ss,lf,dh,1b,cf,2b,c,3b,rf,Brody Murphy,NWU,nebraska wesleyan,Riley Ward,,9,TJ Johnson,"Lincoln, Neb. (NWU Field)",12:30 pm,2:55,Home Plate: Nathan FoleyFirst: Chris Gianunzio,COE,coe,Kevin DeLaney,Isaac Evans,Jordan Kaplan,Thomas Simon,Jacob Burns,Grant Henning,Kyle Alvarado,Matthew Schrader,TJ Johnson,2,5,TJ Johnson,7,000200030,rf,cf,1b,dh,lf,c,2b,3b,ss/p,Alex Timp,36 degrees overcast,Lucas Robbins
3/18/2018,TJ Rogers,Matthew Muller,Dylan Blake,Jake Mathison,Jake Ossell,Ryan Torbenson,Sam Stuckmayer,Luke Dahl,Travis McDonald,2,2,Will Gustafson,7,000001001,cf,2b,ss,1b,c,rf,dh,3b,lf,Sam Pressman,,st. olaf college,Sam Pressman,,9,,"Independence, Iowa (Mustang Field)",4:45 pm,2:15,,LUT,luther college,Jake Halverson,Jake Vogt,Trent Athman,Derek McCready,Bryce Hingst,Matt Clark,Mitch Bruggers,Tommy Gleason,Jared Swanson,0,5,Nate Loch,10,100040000,ss,cf,c,1b,dh,rf,3b,lf,2b,Joey Cardamon,,Joey Cardamon
4/21/2018,Jack Lasswell,Dalton Garst,Kellen Mitchell,Will Doherty,Thomas Kempf,Justin Jenson,Tyler Imrich,Tyler Lewan,Nasir Ricks,1,2,Nathan Schneiderman,4,000010100,2b,3b,1b,c,dh,rf,lf,ss,cf,Tyler Carlson,,"dubuque, univ. of",Nathan Schneiderman,,9,Austin Bohling,"Dubuque, Iowa (Dan W. Runkle Field)",3:30,5:15,,WAR,wartburg,JoJo McNair,Eric Willis,Blake Mahoney,Zach Hovick,Cody Hyler,Joseph Baumann,David Fitzgerald,Parker Ridge,Clay Henning,0,3,Austin Bohling,8,000200010,lf,2b,cf,1b,c,dh,rf,3b,ss,Dylan Gotto,,Dylan Gotto
3/23/2018,Jake Halverson,Jake Vogt,Trent Athman,Bryce Hingst,Derek McCready,Matt Clark,Mitch Bruggers,Tommy Gleason,Jared Swanson,2,3,Tyler Boesel,10,0030000000,ss,cf,c,1b,dh,rf,3b,lf,2b,Colin Coffey,LUT,luther college,Tyler Boesel,,10,,"Decorah, Iowa (Luther College)",1:00 pm,2:51,Home Plate: Eric OlsonFirst: Garret Griffin,BVU,buena vista,Bryce Rheault,Coleman Roberts,Peyton Renning,Devin Wagenman,Tyler Tennyson,Nick Henrichs,Porter Sartor,Tyler Stoltze,Parker Truesdell,3,7,Andy Bower,9,0000030004,ss,rf,lf,cf,1b,dh/p,3b,c,2b,Gage Smart,,Nick Henrichs
4/21/2018,Garrett Saunders,Trevor Kimm,Joe Rebik,Ryan Garrett,Ryan Bouwman,Tanner Wood,Kyle Crampton,Coy Moore,Anthony Fumagalli,2,4,Zach Edwards,11,11020000X,ss,c,lf,3b,1b,rf,dh,cf,2b,Nick Long,CEN,central,Trey Kehoe,,9,Zach Edwards,"Pella, Iowa (Central College)",1 p.m.,2:41,,SIM,simpson,Jared Herzog,Scott Meier,Noah Sacco,Hunter Hillygus,Trey Kehoe,Kolton Arnold,Truman Schmitt,Nathan Carlin,Tanner Jansen,1,3,Curt Castenson,9,201000000,cf,2b,lf,1b,p,3b,c,ss,rf,Trey Kehoe,52 and cloudy,Nick Long
3/5/2018,Jared Herzog,Noah Sacco,Hunter Hillygus,Truman Schmitt,Trey Kehoe,Tanner Jansen,Nathan Carlin,Kolton Arnold,Scott Meier,1,4,Colin Sexton,4,0030001,cf,lf,1b,c,p/dh,rf,ss,3b,2b,Trey Kehoe,,simpson,Colin Sexton,Kehoe faced 2 batters in the 7th.,7,Nick Dewanz,"Tucson, Ariz. (Kino Sports Complex)",4:00 pm,2:18,Home Plate: Dan WeikelFirst: Don Rolf,,bethany lutheran,John Brown,Grant Becher,Ben Boran,Nick Caldeen,Diego Martiarena,Kevin Harris,Walker Linde,Jacob Fletcher,Joe Ziwicki,3,5,Nick Dewanz,7,0000005,cf,2b,3b,c,rf,lf,ss,1b,dh,Cody Leitner,"68, sunny; wind NW at 11",Jacob Duden
3/7/2018,Garrett Saunders,Coy Moore,Ryan Bouwman,Tanner Wood,Trevor Kimm,Joe Rebik,Kyle Crampton,Chris Riddle,Kaiden Fiebelkorn,0,4,Marcus Wenzel,9,100002001,ss,cf,1b,rf,c,lf,dh,2b,3b,Tre Stanton,,central,Tre Stanton,Schwanke faced 2 batters in the 8th.,9,,"Auburndale, Fla. (Lake Myrtle Park #4)",4:45 pm,2:55,,,montclair st.,Joe Norton,Hayden Reyes,Nick Martinez,Ian Lynch,Andrew Ollwerther,Brody Labbe,John Tedesco,Dom Lampasona,Justin Bates,1,8,Max Maarleveld,12,000310112,3b,ss,lf,1b,dh,cf,2b,rf,c,Brian Reiss,"Sunny, Warm, 76 Degrees",Brian Reiss
4/7/2018,Jared Herzog,Scott Meier,Noah Sacco,Hunter Hillygus,Truman Schmitt,Trey Kehoe,Kolton Arnold,Nathan Carlin,Brandon Urias,3,3,Colin Sexton,5,020000100,cf,2b,lf,rf,c,1b,dh,ss,3b,Tanner Jansen,,simpson,Colin Sexton,Sailstad faced 2 batters in the 8th.,9,,"Indianola, Iowa (McBride Field)",1:00 pm,2:48,Home Plate: Rex EngstrandFirst: Dean Kirkpatrick,,neb. wesleyan,Justus Stocks,Spencer Scheer,Derek Kolbush,Tyler Winterstein,Micah Hoage,Cole Schumacher,Joel Maxwell,Dalton Vergith,Riley Ward,2,6,Jesse Maguire,7,100000023,cf,rf,1b,2b,dh,3b,lf,c,ss,Jesse Maguire,"35, sunny, NW 7 mph",Jesse Maguire
4/21/2018,Kevin DeLaney,Isaac Evans,Jordan Kaplan,Grant Henning,Jacob Burns,Thomas Simon,Kyle Alvarado,Thomas Kahle,TJ Johnson,1,16,Zach Kammin,16,500111008,rf,cf,1b,c,lf,dh,2b,3b,ss,David Keaton,COE,coe college,Egan Bonde,Clark faced 4 batters in the 9th.,9,,"Cedar Rapids, Iowa (Bill Quinby Field)",12:55 pm,2:47,Home Plate: Paul KeitelFirst: Dennis Brodbeck,BVU,buena vista,Bryce Rheault,Peyton Renning,Devin Wagenman,Coleman Roberts,Tyler Tennyson,Porter Sartor,Alex Savary,Nick Henrichs,Parker Truesdell,0,3,Tyler Vorrie,8,020010000,ss,lf,cf,rf,1b,3b,dh,c,2b,Egan Bonde,"56, Sunny, Winds E at 10 mph",David Keaton
4/27/2018,JoJo McNair,Eric Willis,Blake Mahoney,Zach Hovick,Cody Hyler,Tyler Nunemaker,David Fitzgerald,Parker Ridge,Tyler Hovick,1,2,Austin Bohling,2,00011000X,lf,2b,cf,3b,c,rf,1b,ss,dh,Tanner Eckhart,WAR,wartburg college,Nicholas Long,,9,Austin Bohling,"Waverly, Iowa (Hertel Field)",6 p.m.,1:43 hr,Home Plate: Brigham PhillipsFirst: Michael Federer,CEN,central college,Garrett Saunders,Trevor Kimm,Joe Rebik,Ryan Garrett,Tanner Wood,Kyle Crampton,Ryan Bouwman,Coy Moore,Anthony Fumagalli,1,1,Nicholas Long,5,001000000,ss,c,lf,3b,rf,dh,1b,cf,2b,Nicholas Long,,Tanner Eckhart
5/10/2018,JoJo McNair,Eric Willis,Blake Mahoney,Zach Hovick,Cody Hyler,Emmanuel JEffery,David Fitzgerald,Parker Ridge,Clay Henning,2,5,Austin Bohling,11,40000010X,lf,2b,cf,1b,c,dh,rf,3b,ss,Tanner Eckhart,WAR,wartburg college,TJ Johnson,,9,,"Cedar Rapids, Iowa (Veterans Memorial)",2:00 pm,2:11,Home Plate: Kevin FerrisFirst: Mike FedererThird Base: Ryan Farnsworth,COE,coe college,Kevin DeLaney,Isaac Evans,Jordan Kaplan,Grant Henning,Jacob Burns,Tyler Dralle,Jacob Henry,Nolan Arp,Matthew Schrader,0,0,Zach Kammin,8,000000000,rf,cf,1b,c,lf,dh,3b,2b,ss,TJ Johnson,"77, Cloudy, Winds NNW at 7 mph",Tanner Eckhart
3/5/2018,Owen Gubbels,Tyler Winterstein,Justin Corfield,Matt Orozco,Kyle Hunter,James Babic,Micah Hoage,Dalton Vergith,Justus Stocks,2,5,Riley Ward,5,1010012,ss,2b,3b,dh,cf,lf,1b,c,rf/cf,Sam Condello,,nebraska wesleyan,Sam Condello,,7,,"Lakeland, FL (Polk State College)",9:00 AM,2:15,,,suny poly,N. LaBella,C. Manderson,N. Palmer,D. Natalizio,J. Rodriguez,N.Vanderbeck,S.Vanderbeck,M.Flippinger,B. Dietz,1,7,J. Noone,10,0420100,1b,dh,ss,2b/3b,cf,c,rf,lf,3b,J. Noone,"60 degrees, sunny",J. Noone
3/21/2018,Whelan,Neustrom,Cropley,Crowl,Hoeg,Wetrich,Elion,B. Norman,Berst,1,6,Nelsen,7,001000032,dh,rf,lf/c,ss,1b/3b,2b,3b,cf,c,Judkins,,iowa,Robert Hovey,Baumann faced 2 batters in the 8th.,9,,"Iowa City, Iowa (Duane Banks Field)",4:05 pm,3:38,Hovey faced 2 batters in the 9th.,LOR,loras,Austin Konagel,Cole Thompson,Danny Weis,Ryan Koester,Jake Oglesby,Danny Paluch,Richard Bryza,Thomas Greffly,Luke Fennelly,0,4,Robert Hovey,6,000000130,2b,c,rf,1b,lf,cf,3b,dh,ss,Ben Milks,"44 degrees, sunny",Nelsen
4/10/2018,Jack Lasswell,Dalton Garst,Thomas Kempf,Tyler Lewan,Kellen Mitchell,Jarad Clevenger,Tyler Imrich,Will Doherty,Nasir Ricks,2,6,Jordan Nelson,7,100000212,2b,3b,dh,ss,1b,rf,lf,c,cf,Tyler Carlson,,"dubuque, univ. of",Tyler Carlson,,9,"Formella, Mike","Dubuque, Iowa (Dan W. Runkle Field)",1:00,2:37,,,concorida-chicago,"VanDuser, Bryan","Silva, Joe","Massey, Andrew","Wilson, Mitch","Tyrell, Keegan","Roberts, Brady","Rodriguez, Justin","Brandon, Connor","Wicker, Aaron",0,8,"Formella, Mike",8,111500000,3b,rf,1b,2b,cf,dh,c,lf,ss,"Musielak, Brian",40 degrees,"Musielak, Brian"
3/8/2018,Austin Konagel,Danny Paluch,Ryan Koester,Danny Weis,Jake Oglesby,Richard Bryza,Carlos Garrido,Michael Muto,Luke Fennelly,0,3,Tyler Tomaka,5,100002X,2b,cf,1b,rf,lf,3b,dh,c,ss,Robert Hovey,,loras,Papa,,7,Tyler Tomaka,"Auburndale, Fla. ()",5:00 pm,,,,st. joseph's,Burnett,Costa,Doria,Britt,Piscitelli,Raucci,Sanderson,Fontinha,Crafa,0,2,Papa,5,0020000,cf,rf,lf,c,dh,ss,3b,1b,2b,Turner,,Aidan Wojciehowski
4/22/2018,Jake Vogt,Jake Halverson,Trent Athmann,Bryce Hingst,Mitch Bruggers,Jared Swanson,Derek McCready,Gannon Jordahl,Joe McKibben,3,6,Cameron Reed,6,10500000X,cf,ss,c,1b,3b,2b,dh,lf,rf,Tyler Boesel,LUT,luther college,Robert Hovey,Hovey faced 5 batters in the 3rd.,9,Cameron Reed,"Decorah, Iowa (Luther College)",12:00 PM,2:30,,LOR,loras college,Austin Konagel,Cole Thompson,Danny Weis,Ryan Koester,Jake Oglesby,Danny Paluch,Richard Bryza,Thomas Greffly,Luke Fennelly,1,5,Tyler Tomaka,10,000011120,2b,c,rf,1b,lf,cf,3b,dh,ss,Robert Hovey,,Tyler Boesel
3/5/2018,Isaac Evans,Cameron Frazier,Kyle Alvarado,Jacob Burns,Daniel Berger,Jordan Kaplan,Thomas Simon,Nolan Arp,TJ Johnson,2,4,Andrew Schmit,6,001102X,cf,rf,dh,lf,c,1b,3b,2b,ss,Andrew Schmit,,coe college,Steven D'Agostino,,7,,"Auburndale, Fla. (Lake Myrtle Park #7)",9:25 am,1:55,,,wpi,Ryan Tropeano,Jordan DeDonato,Steven Gallagher,Matt Howard,Evan Lacroix,David Larson,Josh Herlands,Austin Lindner,Kyle Wood,1,3,Nick Tagaris,7,0200001,cf,rf,ss,3b,lf,1b,dh,c,2b,Steven D'Agostino,"59, Sunny, Winds NE at 7 mph",Andrew Schmit
3/18/2018,Jake Vogt,Cole Jensen,Trent Athman,Bryce Hingst,Tommy Gleason,Jared Swanson,Mitch Bruggers,Kelby Johnson,Daniel Opdahl,2,14,Grant Bliss,15,023801X,cf/3b,rf,dh,1b,lf,2b,3b/1b,ss,c,Tyler Boesel,,luther college,Adrian Bethel,,7,,"Independence, Iowa (Mustang Field)",2:00 pm,2:17,,,northland college,Anthony Corrado,Alex Loberger,Jakob Freele,Will Lee,Paden Kottwitz,Noah Cross,Seth Bayliss,John,Rian Arreazola,3,4,Matt Draeger,9,1010020,lf,c,cf,3b,dh,1b,2b,rf,ss,Adrian Bethel,,Tyler Boesel
4/5/2018,Jared Herzog,Scott Meier,Noah Sacco,Hunter Hillygus,Truman Schmitt,Kolton Arnold,Nathan Carlin,Brandon Urias,Tanner Jansen,1,4,Jonathan Sailstad,14,001000200001,cf,2b,lf,1b,c,dh,ss,3b,rf,Trey Kehoe,,simpson,Tucker McHugh,Sunga faced 1 batter in the 9th.,12,,"Indianola, Iowa (McBride Field)",6:46 pm,4:20,Home Plate: Michael FedererFirst: William Krejci,,neb. wesleyan,Justus Stocks,Spencer Scheer,Derek Kolbush,Matt Orozco,Brook Johnson,Tyler Winterstein,Dalton Vergith,Cole Schumacher,Kyle Hunter,4,3,Tucker McHugh,10,100001001000,rf,3b,1b,dh,lf,2b,c,ss,cf,Riley Ward,"54, cloudy, nw 10 mph",Jonathan Sailstad
3/4/2018,Owen Gubbels,Tyler Winterstein,Cole Schumacher,Brook Johnson,Derek Kolbush,Spencer Scheer,Kyle Hunter,Jared Scdoris,Justus Stocks,0,8,Tucker McHugh,10,005201X,ss,2b,3b,lf,1b,dh,cf,c,rf,Jesse Maguire,,nebraska wesleyan,Bye,,7,Tucker McHugh,"Auburndale, Fla. (Lake Myrtle Park #1)",3:50 pm,2:20 pm,,,ohio northern,Klinehoffer,Thomas,Bostater,Randick,J.Burkett,Buckingham,Schlade,Barna,Kasberg,2,5,Beaton,8,0010310,3b,dh,1b,2b,cf,rf,c,lf,ss,Bye,,Jesse Maguire
3/11/2018,Jake Ryan,Ryan Palmer,Tom Carrigan,Tim Quinlan,Adam Nell,Matthew Fitzgerald,Zachary Schellenger,Matthew Leviton,Christian Tiffin,2,7,Brett Sarnowski,8,10600000X,cf,2b,rf,3b,1b,dh,c,lf,ss,Griffin Baur,,utica,Marshall Rice,Rice faced 6 batters in the 3rd.,9,Brett Sarnowski,"Winter Haven, Fla. ()",,,,LOR,loras,Austin Konagel,Cole Thompson,Danny Weis,Ryan Koester,Jake Oglesby,Danny Paluch,Richard Bryza,Michael Muto,Luke Fennelly,2,4,Tyler Tomaka,8,000004000,2b,dh,rf,1b,lf,cf,3b,c,ss,Marshall Rice,,Griffin Baur
