attendance,date,game_id,game_number,home_batter_1,home_batter_10,home_batter_2,home_batter_3,home_batter_4,home_batter_5,home_batter_6,home_batter_7,home_batter_8,home_batter_9,home_errors,home_final_score,home_finishing_pitcher,home_hits,home_line_score,home_position_1,home_position_10,home_position_2,home_position_3,home_position_4,home_position_5,home_position_6,home_position_7,home_position_8,home_position_9,home_starting_pitcher,home_team,home_team_long,losing_pitcher,notes,number_of_innings,play-by-play,save,site,start,time,umpires,visiting_team,visiting_team_long,visitor_batter_1,visitor_batter_10,visitor_batter_2,visitor_batter_3,visitor_batter_4,visitor_batter_5,visitor_batter_6,visitor_batter_7,visitor_batter_8,visitor_batter_9,visitor_errors,visitor_final_score,visitor_finishing_pitcher,visitor_hits,visitor_line_score,visitor_position_1,visitor_position_10,visitor_position_2,visitor_position_3,visitor_position_4,visitor_position_5,visitor_position_6,visitor_position_7,visitor_position_8,visitor_position_9,visitor_starting_pitcher,weather,winning_pitcher
,"Mar 11, 2012",corrmus4,2,Boeker,NA,Turner,Lesser,Dayton,Govaia,Novy,Del Toro,Casey,Tomczyk,1,1,Fike,6,0000010,rf,NA,lf,1b,dh,c,cf,ss,3b,2b/ss,Heard,robert morris-spfld,Robert Morris-Spfld,Heard,,7.0,Y,,"Springfield, Ill. (Chamberlain Park)",2:30 PM   ,  ,,"cornell college
",Cornell College,Joe Gerace,NA,Justin Brown,Zach Rogers,Charlie Muir,Milton Kurschner,Chris Rana,Jeremy Ryan,Craig Furstenau,Blake Jobe,1,8,Zach Rogers,15,5101010,cf,NA,2b/3b,ss/p,rf,3b/ss,1b,dh,c,lf,Beriah Quick,,Beriah Quick
45,"Mar 21, 2012",lutha,,Chris Reynolds,NA,Thomas Weber,Andy Briggs,Ryan Bahnemann,Matt Larson,Austen Graham,Kevin Bradley,Andrew Nelson,Ian Fitzgerald,2,16,Augie Lindmark,20,01233502X,2b,NA,dh,cf,3b,lf,ss,c,1b,rf,David Lowe,"luther college
",Luther College,Bland,,9.0,Y,,"Tucson, AZ (Kino Stadium)",3:00 PM   ,  ,,"hamline university
",Hamline University,C. Miller,NA,Johnson,Radmacher,King,Richardson,Buck,Ellefson,Jor Rubbelke,Smith,3,14,Bland,19,141100700,cf,NA,2b,1b,lf,c,dh,3b,ss,rf,Brautigam, Warm and Sunny,Jared Berlage
75,"Mar 04, 2012",lornlnd,,Mike Canevello,NA,Clay Henricksen,B.J. Juergens,Billy Kass,Travis Olson,Alex Rodriguez,Eric DeSousa,Jordan Ries,Mike Pudlo,0,20,Logan Potter,17,0(13)4003X,rf,NA,c,1b,cf,dh,2b,3b,lf,ss,Connor Schreck,"loras college
",Loras College,Bodart,,7.0,Y,,"Auburndale, FL (Lake Myrtle #1)",12:00 et   ,2:10   ,,"northland college
",Northland College,Aerts,NA,Brown,Moberly,Hendrickson,Johnson,Lennon,Leland,Romano,Buckley,5,4,Romano,10,1002001,ss,NA,lf,cf,1b,c,3b,2b,dh/p,rf,Bodart,,Connor Schreck
80,"Mar 31, 2012",cenlor3,2,Mike Canevello,NA,Clay Henricksen,Travis Olson,Billy Kass,Mike Pudlo,B.J. Juergens,Jordan Ries,Eric DeSousa,Joe Walker,2,3,Spencer Radabaugh,10,1011000,rf,NA,c,dh,cf,ss,1b,lf,3b,2b,Austin Safranski,"loras college
",Loras College,Donny Baran,,7.0,Y,,"Dubuque, Iowa (Petrakis Park)",3:10   ,1:55   ,,"central college
",Central College,Michael Jontz,NA,Sam Stetzel,Mike Furlong,Adam Ariola,Jordan Judkins,Allen Mann,Jace Ahrendsen,Seth Carson,Josh Stanton,1,4,Judson McKown,6,2000200,lf,NA,cf,ss,2b,3b,rf,dh,1b,c,Dirk Lindaman,,Dirk Lindaman
105,"Apr 11, 2012",cordbq3,2,Joe Gerace,NA,Milton Kurschner,Zach Rogers,Charlie Muir,Ryan Nordtvedt,Jeremy Ryan,Alex Schnebbe,Justin Brown,Juan Flores,0,6,Tyler Thorne,6,200100111,cf,NA,1b,lf/p,rf,c,dh,3b,2b,ss,Beriah Quick,"cornell college
",Cornell College,Spencer Kuehn,,9.0,Y,,"Mount Vernon, Iowa (Ash Park)",7:25 PM   ,2:30   ,HP: Ryan Farnsworth  2B: Micah Shull,"dubuque, univ. of","Dubuque, Univ. of",Andrew Danna,NA,Nick Martin,Christopher Briggs,Spencer Kuehn,Nathan Lucas,Todd Whited,Conor Kelley,Jordan Gawronski,Kyle Duggan,1,5,Spencer Kuehn,7,002110010,ss,NA,2b,1b,rf/p,dh,lf,c,3b,cf/lf,Joshua Eastman," 52 degrees, clear skies",Tyler Thorne
115,"Mar 23, 2012",bvucor1,,Joe Gerace,NA,Juan Flores,Zach Rogers,Charlie Muir,Milton Kurschner,Ryan Nordtvedt,Chris Rana,Jeremy Ryan,Beriah Quick,10,16,Kyle Stennes,15,24110206X,cf,NA,2b,ss,rf,3b,c,1b,dh,lf,Justin Brown,"cornell college
",Cornell College,Tyler Lefeber,,9.0,Y,,"Mount Vernon, Iowa (Ash Park)",6:00 PM   ,3:11   ,HP: Dan Grawe  2B: Toby Formill,"buena vista university
",Buena Vista Univ.,Dillon Plath,NA,Nick Schlect,Joe Paletta,Ryan Scheetz,Weston Foxx,Brock Yossi,Neil Eddie,Chad Sibigtroth,Dylan Colo,3,14,Tyler Lefeber,19,430301030,lf,NA,cf,dh,1b,2b,3b,c,rf,ss,Jon Ringblom," 65 degrees, sunny",Kyle Stennes
75,"Mar 18, 2012",wargac1,1,Craig Kerper,NA,Ryan Doty,Blake Wilson,Chase Hirschauer,Ryan Powers,Tony Stenberg,Michael Schinstock,Levi Montague,Andrew Krehbiel,1,2,Scott Benson,9,0110000,lf,NA,2b,c,1b,ss,dh,rf,3b,cf,Scott Benson,"wartburg college
",Wartburg College,Scott Benson,,7.0,Y,,"Minneapolis, Minn. (Metrodome)",5:00PM   ,1:45   ,,"gustavus adolphus
",Gustavus Adolphus,E. Sveen,NA,M. Holbrook,D. Block,S. Benjamin,T. Miller,D. Tranvik,L. Peymann,T. Fish,M. Laureano,0,3,K. Euerle,8,0020001,rf,NA,2b,1b,dh,cf,c,lf,3b,ss,K. Euerle, Dome,K. Euerle
55,"Mar 09, 2012",bvuncc1,,Carius,NA,Paparone,Hlavac,Hennessy,Turek,Daniels,Krusen,Khoury,Waldier,0,4,Otero,9,1000300000,cf,NA,rf,lf,dh,1b,3b,c,ss,2b,Singh,"north central
",North Central,Otero,,10.0,Y,,"Jacksonville, IL (Lenz Field)",4:10 pm   ,3:00   ,,"buena vista university
",Buena Vista Univ.,Brock Yossi,NA,Dylan Colo,Ryan Scheetz,Joe Paletta,Weston Foxx,Eric Croghan,Neil Eddie,Nick Schlect,Chad Sibigtroth,0,6,Tyler Lefeber,12,0003000012,3b,NA,ss,1b,dh,2b,lf,c,cf,rf,Michael Dirkx,,Tyler Lefeber
150,"Apr 03, 2012",censim2,2,Michael Jontz,NA,Sam Stetzel,Mike Furlong,Jace Ahrendsen,Jordan Judkins,Adam Ariola,Allen Mann,Seth Carson,Josh Stanton,1,4,Joel Pulliam,8,02000002,lf,NA,cf,ss,dh,3b,2b,rf,1b,c,Judson McKown,"central college
",Central College,Chris Dorff,,8.0,Y,,"Pella, Iowa (Kuyper Athl. Complex)",3:09   ,1:53   ,HP: Jay Weichiem  2B: Matt Bedeaux,"simpson college
",Simpson College,Jake Barr,NA,Tyler Crandell,Tyler Craig,Grant Thomas,Michael Chia,Tyler Pawletzki,Pedro Rosa,Blake Heitmeier,Brett Crable,3,3,Chris Dorff,9,01001001,lf,NA,ss,1b,c,2b,rf,dh,3b,cf,Jake Scieszinski,,Joel Pulliam
100,"Apr 03, 2012",coewar1,1,Andrew Krehbiel,NA,Ryan Doty,Blake Wilson,Chase Hirschauer,Ryan Powers,Michael Schinstock,Levi Montague,Nick Massina,Craig Kerper,2,2,Scott Benson,8,0001100,cf,NA,3b,c,dh,ss,rf,1b,2b,lf,Scott Benson,"wartburg college
",Wartburg College,Scott Benson,,7.0,Y,,"Waverly, IA (Hertel Field)",3:30 pm   ,2:00 hr   ,,"coe college
",Coe College,Tyler Leadley,NA,Scott DeAngelis,Nick Stein,Adam Nisenson,Sean Raisch,AJ Reuter,JD Hunter,Spencer Sobba,Brennan Melloy,1,3,Connor Alberhasky,5,2100000,rf,NA,2b,cf,1b,lf,dh,3b,c,ss,Wade Morris,,Wade Morris
50,"Mar 01, 2012",dbqgvle1,,Matteson,NA,Goldsmith,Trager,J. Massengil,Souhrada,Pilcher,Smith,Wallace,Lawson,5,3,McFarland,3,000002001,2b,NA,ss,3b,dh,lf,cf,1b,c,rf,Reckmann,"greenville
",Greenville,Wittmer,,9.0,Y,,"Greenville, Ill. (Robert E Smith Field)",2:30 pm   ,3:00   ,,"dubuque, univ. of","Dubuque, Univ. of",Andrew Danna,NA,Nick Martin,Christopher Briggs,Zakary Kilpatrick,Nicholas Baldocchi,Todd Whited,Jordan Gawronski,Vince Parisi,Aaron Laskowski,3,7,Eric Edkin,8,000000313,ss,NA,2b,1b,lf,dh,rf,3b,c,cf,Mark Hennessy,,Kyle Staats
78,"Apr 13, 2012",corsim1,1,Joe Gerace,NA,Milton Kurschner,Zach Rogers,Charlie Muir,Ryan Nordtvedt,Beriah Quick,Alex Schnebbe,Justin Brown,Juan Flores,2,3,Charlie Muir,5,201000X,cf,NA,1b,rf,p,c,lf,3b,2b,ss,Charlie Muir,"cornell college
",Cornell College,Aaron Young,,7.0,Y,,"Mount Vernon, Iowa (Ash Park)",5:07 PM   ,1:30   ,HP: Randy Schulte  2B: Paul Keitel,"simpson college
",Simpson College,Jake Barr,NA,Tyler Crandell,Tyler Craig,Michael Chia,Grant Thomas,Tyler Pawletzki,Colton Calvert,Blake Heitmeier,Brett Crable,2,0,Aaron Young,1,0000000,lf,NA,ss,1b,2b,c,rf,dh,3b,cf,Aaron Young," 50 Degrees, Wind SE 19 MPH",Charlie Muir
125,"Apr 14, 2012",cenlut3,,Mike Furlong,NA,Adam Ariola,Sam Stetzel,Michael Jontz,Seth Carson,Jordan Judkins,Erik Sipes,Allen Mann,Max Seeman,0,7,Mike Werkheiser,6,25000000X,ss,NA,2b,cf,lf,1b,3b,dh,rf,c,Ryan Goetzinger,"central college
",Central College,Matt Reynolds,,9.0,Y,,"Pella, Iowa (Kuyper Athl. Complex)",10:15 am   ,12:06 pm   ,HP: Jeff Freese  2B: Josh Mara,"luther college
",Luther College,Chris Reynolds,NA,Thomas Weber,Chris Erikson,Ryan Bahnemann,Matt Larson,Kevin Bradley,Robbie Jewell,Eric Pittman,Ian Fitzgerald,2,2,Andrew Withers,10,010000001,2b,NA,dh,1b,3b,lf,c,cf,ss,rf,Matt Reynolds,,Ryan Goetzinger
232,"Apr 24, 2012",coecor1,1,Scott DeAngelis,NA,Tyler Leadley,Nick Stein,Adam Nisenson,Spencer Sobba,Sean Raisch,Jory Heckenberg,Josh McQuillen,Brennan Melloy,2,8,Phil Richmond,14,050210X,2b,NA,rf,cf,1b,c,lf,3b,dh,ss,Wade Morris,"coe college
",Coe College,Charlie Muir,,7.0,Y,,"Cedar Rapids, Iowa (Daniels Park)",2:00 pm   ,1:20   ,HP: Ryan Farnsworth  1B: Scott Behn,"cornell college
",Cornell College,Joe Gerace,NA,Milton Kurschner,Zach Rogers,Charlie Muir,Beriah Quick,Ryan Nordtvedt,Justin Brown,Chris Rana,Juan Flores,1,2,Justin Brown,3,0100001,cf,NA,2b/3b,rf/2b,p/rf,lf,c,3b/p,1b,ss,Charlie Muir," 66 Degrees, Partly Cloudy",Wade Morris
125,"May 04, 2012",bvuwar1,,Andrew Krehbiel,NA,Ryan Doty,Blake Wilson,Michael Schinstock,Ryan Powers,Tony Stenberg,Jake Raecker,Levi Montague,Craig Kerper,0,2,Scott Benson,2,000001001,cf,NA,2b,c,rf,3b,1b,dh,ss,lf,Scott Benson,"wartburg college
",Wartburg College,Michael Dirkx,,9.0,Y,,"Waverly, IA (Hertel Field)",10 p.m.   ,2:15   ,HP: Ryan Ecklund  1B: Brett Miell,"buena vista university
",Buena Vista Univ.,Weston Foxx,NA,Nick Schlect,Ryan Scheetz,Jesse Munsterman,Joe Paletta,Brock Yossi,Neil Eddie,Dillon Plath,Ryan Titman,4,1,Michael Dirkx,6,000010000,2b,NA,lf,1b,rf,dh,3b,c,cf,ss,Michael Dirkx,,Scott Benson
,"Mar 03, 2012",simrfrd1,,"Bucey, K",NA,"Billesbach,R","Dercks, J","Miller, K","Streed, D","Lesner, R",Daughenbaugh,"Wiltshire, T","Szytz, M",5,2,"Freeman, J",5,1000001,lf,NA,rf,ss,3b,1b,dh,cf,c,2b,"Nicholson, J",rockford college,Rockford College,"Nicholson, J",,7.0,Y,,Gene Autry,9:30 AM   ,2:04   ,,"simpson college
",Simpson College,Ethan Hale,NA,Brett Crable,Jake Barr,Tyler Craig,Tyler Crandell,Taylor Nelson,Colton Calvert,Grant Thomas,Blake Heitmeier,1,8,Kyle Ruehle,9,2200031,2b,NA,cf,lf,1b,ss,dh,rf,c,3b,Kyle Ruehle, Sunny and windy,Kyle Ruehle
,"Mar 10, 2012",lutccm1,1,Doschadis,NA,Rahman,M.Olson,Gilson,B.Olson,Lindberg,Ju.Johnson,Guler,Hinkemeyer,2,5,Frappier,8,203000X,lf,NA,ss,cf,dh,rf,c,3b,1b,2b,Frappier,concordia-moorhead,Concordia-Moorhead,Augie Lindmark,,7.0,Y,,"Minneapolis, MN (Metrodome)",10:00 p.   ,  ,,"luther college
",Luther College,Chris Reynolds,NA,Austen Graham,Ryan Bahnemann,Kevin Bradley,Peter Sandstedt,Mitch Obey,Chris Erikson,Andy Briggs,Ian Fitzgerald,1,3,Alec Knop,8,0000201,2b,NA,ss,3b,c,dh,rf,1b,lf,cf,Augie Lindmark, Indoors,Frappier
70,"Mar 16, 2012",lorccm2,2,Mike Canevello,NA,Clay Henricksen,Billy Kass,Travis Olson,Alex Rodriguez,Eric DeSousa,Jordan Ries,Kyle Barton,Mike Pudlo,0,4,Spencer Radabaugh,6,011101X,rf,NA,c,cf,dh,2b,3b,lf,1b,ss,Will Petrosky,"loras college
",Loras College,Krueger,,7.0,Y,,"Minneapolis, MN (HHH Metrodome)",3:50   ,1:40   ,,concordia-moorhead,Concordia-Moorhead,Doschadis,NA,Rahman,M.Olson,Gilson,B.Olson,Guler,Lindberg,Hiedeman,Hinkemeyer,3,2,Gilson,4,0000200,lf,NA,ss,cf,dh/p,rf,1b,c,3b,2b,Krueger,,Will Petrosky
,"Mar 23, 2012",lutuwsu2,2,Remund,NA,Soderquist,J. Miller,Evanson,Veith,Fairbanks,Marshall,Doescher,Dittel,1,7,Johnson,13,130210X,ss,NA,cf,c,1b,3b,rf,lf,dh,2b,Genrich,uw-superior,UW-Superior,Danny Smith,,7.0,Y,,"Tucson, AZ (Kino Sports Complex)",  ,  ,,"luther college
",Luther College,Chris Reynolds,NA,Ben Obermann,Kevin Bradley,Andrew Nelson,Matt Larson,Mitch Obey,Peter Sandstedt,Austen Graham,Ian Fitzgerald,2,3,Alec Knop,11,0010002,2b,NA,dh,c,1b,lf,rf,3b,ss,cf,Danny Smith,,Genrich
,"Mar 03, 2012",corcsaw1,1,Joe Gerace,NA,Milton Kurschner,Zach Rogers,Ryan Nordtvedt,Jeremy Ryan,Justin Brown,Blake Jobe,Nick Norris,Juan Flores,1,0,Jacob Courtright,4,0000000,cf,NA,1b,ss,c,dh,3b,lf,rf,2b,Charlie Muir,"cornell college
",Cornell College,Charlie Muir,,7.0,Y,,"Auburndale, Fla.",11:00 AM   ,1:51   ,,colby-sawyer college,Colby-Sawyer College,Gavin,NA,Mehuron,Stotz,Wylie,Martin,Lapple,Knight,Wallace,Fredette,3,8,Keith,12,0200330,2b,NA,ss,1b,cf,3b,dh,lf,c,rf,Keith," Partly cloudy, windy, 85",Keith
225,"Apr 24, 2012",dbqlor2,2,Andrew Danna,NA,Nick Martin,Christopher Briggs,Todd Whited,Nicholas Baldocchi,Spencer Kuehn,Vince Parisi,Brock Grubbs,Kyle Duggan,2,1,Elliott Visuri,5,0000100,ss,NA,2b,1b,lf,3b,rf,c,dh,cf,Kalen Mace,"dubuque, univ. of","Dubuque, Univ. of",Elliott Visuri,,7.0,Y,,"Dubuque, Iowa (UD Baseball Field)",4:00   ,1:39   ,HP: E.Olson  1B: S.Schroed,"loras college
",Loras College,Mike Canevello,NA,Clay Henricksen,Billy Kass,B.J. Juergens,Travis Olson,Jordan Ries,Mike Pudlo,Eric DeSousa,Joe Walker,1,2,Jeremy Gerardy,1,1000010,rf,NA,c,cf,1b,dh,lf,ss,3b,2b,Austin Safranski," 67, Cloudy",Austin Safranski
54,"Apr 21, 2012",lorwar3,2,Andrew Krehbiel,NA,Ryan Doty,Blake Wilson,Tony Stenberg,Ryan Powers,Jake Raecker,Levi Montague,Nick Massina,Craig Kerper,5,1,Jake Wittman,5,0000001,cf,NA,3b,c,dh,ss,rf,1b,2b,lf,Michael Schinstock,"wartburg college
",Wartburg College,Michael Schinstock,,7.0,Y,,"Waverly, IA (Hertel Field)",4:40pm   ,1:44   ,HP: Ryan Eklund  1B: Mike Gan,"loras college
",Loras College,Mike Canevello,NA,Clay Henricksen,Billy Kass,B.J. Juergens,Travis Olson,Mike Pudlo,Eric DeSousa,Jordan Ries,Joe Walker,1,5,Ben Cottrell,5,1210100,rf,NA,c,cf,1b,dh,ss,3b,lf,2b,Ben Cottrell, Cloudy/Rain,Ben Cottrell
300,"May 19, 2012",coencaa4,,Scott DeAngelis,NA,Tyler Leadley,Nick Stein,Adam Nisenson,Sean Raisch,Spencer Sobba,John Delaplane,Brennan Melloy,JD Hunter,5,5,Connor Alberhasky,14,10100020010,2b,NA,rf,cf,1b,lf,c,dh,ss,3b/ss,Drew Arends,"coe college
",Coe College,AJ Reuter,,11.0,Y,,"McMinnville, Ore. (Roy Helser Field)",11:58 am   ,3:06   ,HP: Corky Fazio  1B: Tad Cockerill  2B: Johnny Pineda  3B: Mike Allen,#10 trinity (texas),#10 Trinity (Texas),Robusto,NA,Woodruff,Pappas,Clements,Muscarello,Donnan,Hirschberg,Francke,Schweers,1,6,Bentz,12,20000100111,dh,NA,c,lf,2b,ss,1b,cf,3b,rf,Lauck, Overcast,Bentz
175,"Mar 31, 2012",bvucoe2,1,Dillon Plath,NA,Nick Schlect,Ryan Scheetz,Joe Paletta,Weston Foxx,Brock Yossi,Neil Eddie,Jesse Munsterman,Ryan Titman,2,2,James Stone,6,0000011,cf,NA,lf,1b,dh,2b,3b,c,rf,ss,Michael Dirkx,"buena vista university
",Buena Vista Univ.,Drew Arends,,7.0,Y,,"Storm Lake,Iowa (BVU/SL Field)",1:00pm   ,1 hr 25   ,,"coe college
",Coe College,Scott DeAngelis,NA,Tyler Leadley,Nick Stein,Adam Nisenson,AJ Reuter,JD Hunter,Spencer Sobba,Aaron Peller,Brennan Melloy,2,1,Drew Arends,4,0000010,2b,NA,rf,cf,1b,dh,3b,c,lf,ss,Sean Raisch,,James Stone
119,"Apr 24, 2012",lutwar1,1,Chris Reynolds,NA,Chris Erikson,Matt Larson,Ryan Bahnemann,Thomas Weber,Kevin Bradley,Robbie Jewell,Eric Pittman,Ian Fitzgerald,0,5,Augie Lindmark,6,014000X,2b,NA,1b,lf,3b,dh,c,cf,ss,rf/cf,Matt Reynolds,"luther college
",Luther College,Ryan Doty,,7.0,Y,,"Decorah, Iowa (Luther College)",1:00 pm   ,1:50   ,HP: Taylor Umland  1B: Chuck Epperson,"wartburg college
",Wartburg College,Andrew Krehbiel,NA,Ryan Doty,Blake Wilson,Michael Schinstock,Ryan Powers,Jake Raecker,Levi Montague,Joseph Grote,Nick Massina,1,3,Ryan Doty,10,1000200,cf,NA,p,c,rf,ss,lf,1b,3b,2b,Ryan Doty,,Matt Reynolds
48,"Apr 21, 2012",lorwar2,1,Andrew Krehbiel,NA,Ryan Doty,Blake Wilson,Michael Schinstock,Ryan Powers,Tony Stenberg,Jake Raecker,Levi Montague,Nick Massina,2,8,Chase Hirschauer,5,005030X,cf,NA,3b,c,rf,ss,dh,lf,1b,2b,Scott Benson,"wartburg college
",Wartburg College,Will Petrosky,,7.0,Y,,"Waverly, IA (Hertel Field)",2:27pm   ,1:47   ,HP: Mike Gansmer  1B: Ryan Eklund,"loras college
",Loras College,Mike Canevello,NA,Clay Henricksen,Billy Kass,B.J. Juergens,Travis Olson,Jordan Ries,Mike Pudlo,Eric DeSousa,Joe Walker,2,4,Jeremy Gerardy,4,3100000,rf,NA,c,cf,1b,dh,lf,ss,3b,2b,Will Petrosky, Cloudy/Rain,Scott Benson
150,"Mar 31, 2012",bvucoe3,2,Dillon Plath,NA,Nick Schlect,Ryan Scheetz,Weston Foxx,Jesse Munsterman,Brock Yossi,Neil Eddie,Chad Sibigtroth,Ryan Titman,2,3,Cam Beatty,7,0011010,cf,NA,dh,1b,2b,lf,3b,c,rf,ss,Reggie Kock,"buena vista university
",Buena Vista Univ.,Reggie Kock,,7.0,Y,,"Storm Lake, Iowa (BVU/SL Field)",3:00pm   ,2hrs25mi   ,,"coe college
",Coe College,Tyler Leadley,NA,Aaron Peller,Nick Stein,Adam Nisenson,AJ Reuter,JD Hunter,Scott DeAngelis,Patton Hofer,Brennan Melloy,1,6,Drew Arends,8,4000200,rf,NA,lf,cf,1b,dh,3b,2b,c,ss,Phil Richmond,,Ben Strellner
215,"May 03, 2012",dbqlor3,,Mike Canevello,NA,Danny Fahlgren,Billy Kass,B.J. Juergens,Jordan Ries,Travis Olson,Mike Pudlo,Eric DeSousa,Joe Walker,3,6,Donny Baran,12,000020013,rf,NA,c,cf,1b,lf,dh,ss,3b,2b,Ben Cottrell,"loras college
",Loras College,Ben Cottrell,,9.0,Y,,"Dubuque, Iowa (Petrakis Park)",4:00 PM   ,2:20   ,,"dubuque, univ. of","Dubuque, Univ. of",Andrew Danna,NA,Nick Martin,Christopher Briggs,Zakary Kilpatrick,Spencer Kuehn,Jordan Gawronski,Noah Mahlik,Vince Parisi,Kyle Duggan,2,8,Kyle Staats,10,110300201,ss,NA,2b,1b,dh,rf,3b,lf,c,cf,Todd Whited," Mostly sunny, 80 degrees",Todd Whited
73,"Mar 31, 2012",corcarr1,1,Marty,NA,Volkmann,Stephans,Busse,Giuffre,Weihert,Francois,Gendrich,Keenan,2,16,Neuschaefer,14,320560X,2b,NA,3b,rf,1b,c,cf,dh,lf,ss,Kersten,"carroll university
",Carroll University,Justin Brown,,7.0,Y,,"Waukesha, Wis. (Frame Park)",4pm   ,2hrs   ,HP: Jerome Cherney  1B: Dan Graw,"cornell college
",Cornell College,Joe Gerace,NA,Beriah Quick,Zach Rogers,Charlie Muir,Milton Kurschner,Ryan Nordtvedt,Jeremy Ryan,Alex Schnebbe,Juan Flores,2,3,Drew Campbell,9,0021000,cf,NA,lf,ss,rf,1b,c,dh,3b,2b,Justin Brown, Cool,Kersten
120,"Mar 10, 2012",cenelms2,2,Fisher,NA,Iavicoli,Pagano,Morse,Rivera,King,Kravontka,Dreher,Shanley,0,2,Leal,2,0000200,cf,NA,ss,1b,lf,dh,rf,2b,3b,c,Bunger,elms (mass.),Elms (Mass.),Bunger,,7.0,Y,,"Fort Myers, Fla. (Terry Park)",2:40 pm   ,  ,,"central college
",Central College,Michael Jontz,NA,Sam Stetzel,Mike Furlong,Adam Ariola,Allen Mann,Seth Carson,Jordan Judkins,Jace Ahrendsen,Josh Stanton,3,4,Ryan Dusil,13,0100120,lf,NA,cf,ss,2b,rf,1b,3b,dh,c,Ryan Dusil,,Ryan Dusil
,"Mar 03, 2012",bvucss1,1,Vogelgesang,NA,"Jensen, K.","Flagstad, K.","Moody, K.","Peterson, Ba","Casareto, J.","Juberian, T.",Henderson,Schwantes,4,14,"Nystrom, J.",13,3204020201,cf,NA,3b,lf,dh,1b,ss,rf,c,2b,"Davis, A.",st. scholastica,St. Scholastica,Tyler Lefeber,,10.0,Y,,"St. Louis, Mo. (Kelly Field)",9:00am   ,  ,,"buena vista university
",Buena Vista Univ.,Dillon Plath,NA,Brock Yossi,Joe Paletta,Ryan Scheetz,Weston Foxx,Nick Schlect,Neil Eddie,Alex Davis,Dylan Colo,5,13,Tyler Lefeber,13,1111204300,rf,NA,3b,dh,1b,2b,cf,c,lf,ss,Michael Dirkx,,"Nystrom, J."
45,"Mar 17, 2012",lorccm3,1,Hinkemeyer,NA,Rahman,M.Olson,Guler,B.Olson,Gilson,Ju.Johnson,Lindberg,Kraemer,1,4,Simmons,8,12000001,2b,NA,ss,cf,1b,rf,dh,3b,c,lf,Meland,concordia-moorhead,Concordia-Moorhead,Jeremy Gerardy,,8.0,Y,,"Minneapolis, MN (HHH Metrodome)",7:00 AM   ,2:10   ,,"loras college
",Loras College,Mike Canevello,NA,Clay Henricksen,Billy Kass,Travis Olson,Eric DeSousa,Jordan Ries,Kyle Barton,Joe Walker,Mike Pudlo,1,3,Jeremy Gerardy,5,20000010,rf,NA,c,cf,dh,3b,lf,1b,2b,ss,Miles Canady,,Simmons
75,"Apr 13, 2012",cenlut2,2,Mike Furlong,NA,Adam Ariola,Sam Stetzel,Michael Jontz,Seth Carson,Jordan Judkins,Allen Mann,Erik Sipes,Max Seeman,1,1,Dirk Lindaman,5,001000X,ss,NA,2b,cf,lf,1b,3b,rf,dh,c,Dirk Lindaman,"central college
",Central College,Matt McKinney,,7.0,Y,,"Pella, Iowa (Kuyper Athl. Complex)",5:37 pm   ,1:27   ,HP: Josh Mara  1B: Randy Schult,"luther college
",Luther College,Chris Reynolds,NA,Thomas Weber,Chris Erikson,Ryan Bahnemann,Matt Larson,Kevin Bradley,Mitch Obey,Eric Pittman,Ian Fitzgerald,0,0,Matt McKinney,3,0000000,2b,NA,dh,1b,3b,lf,c,cf,ss,rf,Danny Smith," cool, cloudy, wind SE 20-25mph",Dirk Lindaman
,"Apr 17, 2012",lutpres2,2,Austen Graham,NA,Chris Erikson,Matt Larson,Ryan Bahnemann,Thomas Weber,Eric Pittman,Andrew Nelson,Peter Sandstedt,Daniel Schoess,2,19,Alec Knop,15,522316X,2b,NA,lf/1b,rf/lf,1b/3b,dh,ss,c,3b,cf/rf,Matt McKinney,"luther college
",Luther College,McFarland,,7.0,Y,,"Jordan, Minn.",  ,  ,,presentation college,Presentation College,Koenecke,NA,Heintzman,Giedt,Hahn,Paulson,Ellingson,Blum,Kervin,Wesch,2,6,Ellingson,7,0050010,lf,NA,ss,c,1b,2b,cf/p,dh/p,3b,rf,McFarland,,Augie Lindmark
232,"May 10, 2012",iiac01,,Chris Reynolds,NA,Chris Erikson,Matt Larson,Ryan Bahnemann,Kevin Bradley,Austen Graham,Eric Pittman,Robbie Jewell,Ian Fitzgerald,5,5,Andy Nelson,8,000200021,2b,NA,1b,lf,3b,c,dh,ss,cf,rf/cf,Alec Knop,"luther college
",Luther College,Alec Knop,,9.0,Y,,"Cedar Rapids, Iowa (Daniels Park)",1:00 pm   ,2:55   ,HP: Larry Allen  1B: Matt Badeaux  3B: Scott Behn,"buena vista university
",Buena Vista Univ.,Weston Foxx,NA,Nick Schlect,Ryan Scheetz,Joe Paletta,Jesse Munsterman,Brock Yossi,Neil Eddie,Dillon Plath,Ryan Titman,4,8,James Stone,14,061000001,2b,NA,lf,1b,dh,rf,3b,c,cf,ss,Ian Grigsby," 66 Degrees, Sunny",Ian Grigsby
