attendance,date,game_id,game_number,home_batter_1,home_batter_10,home_batter_2,home_batter_3,home_batter_4,home_batter_5,home_batter_6,home_batter_7,home_batter_8,home_batter_9,home_errors,home_final_score,home_finishing_pitcher,home_hits,home_line_score,home_position_1,home_position_10,home_position_2,home_position_3,home_position_4,home_position_5,home_position_6,home_position_7,home_position_8,home_position_9,home_starting_pitcher,home_team,home_team_long,losing_pitcher,notes,number_of_innings,play-by-play,save,site,start,time,umpires,visiting_team,visiting_team_long,visitor_batter_1,visitor_batter_10,visitor_batter_2,visitor_batter_3,visitor_batter_4,visitor_batter_5,visitor_batter_6,visitor_batter_7,visitor_batter_8,visitor_batter_9,visitor_errors,visitor_final_score,visitor_finishing_pitcher,visitor_hits,visitor_line_score,visitor_position_1,visitor_position_10,visitor_position_2,visitor_position_3,visitor_position_4,visitor_position_5,visitor_position_6,visitor_position_7,visitor_position_8,visitor_position_9,visitor_starting_pitcher,weather,winning_pitcher
81,"Apr 09, 2010",dbqwar1,,Andrew Danna,NA,Alexander Larson,Todd Whited,Nathan Lucas,Brock Grubbs,Nicholas Martin,Aaron Laskowski,Mark Hennessy,Jesse Lawler,0,3,Landon Klostermann,4,003000000,ss,NA,rf,lf,1b,dh,2b,3b,c,cf,Landon Klostermann,"dubuque, univ. of","Dubuque, Univ. of",Landon Klostermann,,9.0,Y,,"Dubuque, Iowa (Chlapaty Field)",3 p.m.   ,3:12   ,,"wartburg college
",Wartburg College,Ben Roemmich,NA,Danny Rose,Patrick Grau,Drew Yoder,Billy Schmitt,Nate Lahr,Dan Marshall,Jacob Miksell,Steve Chamberlin,1,4,Brad Watson,9,200020000,rf,NA,ss,cf,dh,1b,lf,3b,c,2b,Brad Watson," sunny, mild",Brad Watson
125,"Mar 06, 2010",cenwcmo1,,Young,NA,Gibbs,Jett,Reynolds,Genetti,Beasley,Hoag,Grose,Lincalis,8,6,Simpher,9,301010100,cf,NA,ss,1b,rf,dh,lf,3b,2b,c,Magruder,westminster (mo.),Westminster (Mo.),Magruder,,9.0,Y,,"Fulton, Mo. (Saucier Field)",6:00   ,3:15   ,,"central college
",Central College,Mike Furlong,NA,Anthony Miller,Caleb Rangel,Jarred Lackey,Ryan Allison,Ben Chestnut,David Lakin,Blake Smith,Ben Tressel,3,19,Bret Bell,15,113206420,ss,NA,3b,lf,rf,cf,1b,dh,c,2b,D.J. Glasgow,,D.J. Glasgow
97,"Mar 10, 2010",lutcarl2,2,Hultstrand,NA,Fujisawa,Fabry,Ames,Philley,Anderson,Bowen,Vaughan,,2,3,Dimick,6,030000X,3b,NA,lf,cf,ss,2b,1b,c,rf,,Wirta,"carleton college
",Carleton College,Jeff Riddle,,7.0,Y,,"Minneapolis, MN (Metrodome)",  ,1:59   ,HP: Kurt  1B: Dean,"luther college
",Luther College,Chris Reynolds,NA,Ben Schott,Zack Topping,Mark Weber,Joe Thompson,Steve Beckman,Mitchel Obey,Ian Fitzgerald,,1,2,Augie Lindmark,7,0020000,2b,NA,1b,c,3b,rf,ss,lf,cf,,Jeff Riddle,,Servis
60,"Feb 26, 2010",warmac1,1,Graham Brown,NA,Devin English,Nate Wilson-Traisman,Mitch Glasser,Robert Williams,Garrett Salzman,Bobby DeMeulenaere,Will Chen,Robert Engel,1,6,James Murrey,7,010023X,lf,NA,3b,ss,2b,dh,c,rf,cf,1b,James Murrey,"macalester
",Macalester,Brad Watson,,7.0,Y,,"Minneapolis, Minn. (Metrodome)",9:45 pm   ,1:57   ,,"wartburg college
",Wartburg College,Danny Rose,NA,Steve Chamberlin,Patrick Grau,Drew Yoder,Ben Roemmich,Nate Lahr,Billy Schmitt,Jacob Miksell,Scott Benson,0,1,Billy Schmitt,8,0100000,ss,NA,2b,cf,1b,rf,lf,dh/p,c,3b,Brad Watson,,James Murrey
115,"Mar 11, 2010",coewlc1,1,Nick Stein,NA,Adam Nisenson,Pat Richmond,Ryan Schisler,Ryan Velvick,Kevin Schuver,John Logan,Spencer Sobba,Scott DeAngelis,1,3,Cody Raisch,9,100020X,cf,NA,rf,1b,lf,ss,c,dh,3b,2b,Cody Raisch,"coe college
",Coe College,Thorsteins,,7.0,Y,,"Vero Beach, Fla. (Dodgertown Field 6)",12:10 pm   ,1:47   ,,"wisconsin lutheran
",Wisconsin Lutheran,Pollesch,NA,Edlhuber,Barkhurst,Lang,Marshall,Ferrell,"Glasel, S.",Lynch,Braaten,1,0,Thorsteins,2,0000000,lf,NA,2b,ss,rf,3b,dh/1b,c,1b,cf,Thorsteins, 73 Degrees and Mostly Cloudy,Cody Raisch
487,"May 13, 2010",iiacbb02,,Mike Furlong,NA,Ben Tressel,Caleb Rangel,Jarred Lackey,Anthony Miller,Blake Smith,Ryan Allison,Josh Stanton,Jason Hassman,3,8,D.J. Glasgow,15,000122102,ss,NA,2b,lf,rf,3b,dh,cf,c,1b,Joel Pulliam,"central college
",Central College,Joel Pulliam,,9.0,Y,,"Cedar Rapids, Iowa (Veterans Mem. Stad.)",6:15   ,2:53   ,HP: Woody Miller  1B: Paul Keitel  3B: Scott Behn,"luther college
",Luther College,Jeff Riddle,NA,Chris Reynolds,Ben Schott,Mark Weber,Ryan Bahnemann,Matthew Bruhn,Steve Beckman,Joe Thompson,Kevin Bradley,3,11,Jeff Riddle,14,314100200,2b/p,NA,cf/2b,1b,dh,3b,lf,ss,rf,c,Cody Hyland," 57, cloudy, Winds W at 17 mph",Cody Hyland
159,05/22/10,bvuncaa3,,Dauenbaugh,NA,Kent,Stemple,Tepe,Long,Stopka,Thompson,Zobrist,Kovacs,2,6,Fuller,16,310110000,rf,NA,3b,lf,ss,c,1b,dh,2b,cf,Sadzeck,"rose-hulman
",Rose-Hulman,Sadzeck,,9.0,Y,,"Moline, Illinois (Swanson/Brunner)",2:30 pm   ,2:40   ,HP: Paul Cusack  1B: Ron Vigder  2B: Kerry Nichols  3B: Kevin F,"buena vista university
",Buena Vista Univ.,Brad Blum,NA,Michael Stephenson,Brandon Pietrzyk,Michael Hoffman,Kevin Kloewer,Mark Blum,Brett Wilson,Tyler Case,Brock Yossi,3,11,Brandon Pietrzyk,21,110061002,ss,NA,2b,rf,lf,c,1b,dh,cf,3b,Jarad George,,Kyle Dupic
,"May 01, 2010",bvudbq1,1,Brad Blum,NA,Michael Stephenson,Brandon Pietrzyk,Michael Hoffman,Kevin Kloewer,Mark Blum,Brett Wilson,Tyler Case,Brock Yossi,2,12,James Stone,13,102027X,ss,NA,2b,rf,lf,c,1b,dh,cf,3b,Luke Probasco,"buena vista university
",Buena Vista Univ.,Kalen Mace,,7.0,Y,,"Storm Lake, Iowa (BVU/SL Complex)",1:00pm   ,  ,,"dubuque, univ. of","Dubuque, Univ. of",Nicholas Martin,NA,Austin Linderwell,Andrew Danna,Todd Whited,Alexander Larson,Brock Grubbs,Philip Elking,Klayton Breitbach,Aaron Laskowski,3,6,Louis Dettorre,9,0002004,2b,NA,3b,ss,lf,c,dh,1b,rf,cf,Kalen Mace,,Luke Probasco
,"Apr 24, 2010",bvulor2,2,Brad Blum,NA,Michael Stephenson,Brandon Pietrzyk,Michael Hoffman,Kevin Kloewer,Mark Blum,Brett Wilson,Tyler Case,Brock Yossi,1,3,Luke Probasco,7,010110X,ss,NA,2b,rf,lf,c,1b,dh,cf,3b,Luke Probasco,"buena vista university
",Buena Vista Univ.,Kevin Moriarity,,7.0,Y,,"Storm Lake, Iowa (BVU/S.L. Complex)",4:00pm   ,  ,,"loras college
",Loras College,Kyle Barton,NA,Clay Henricksen,John Schroeder,Calvin Rea,BJ Juergens,Austin Brown,Kyle Soeder,Ben Kuebel,Derek Bergan,1,1,Kevin Moriarity,4,0000100,2b,NA,dh,c,lf,1b,cf,rf,3b,ss,Kevin Moriarity,,Luke Probasco
90,"Mar 27, 2010",coelor2,1,Mike Canevello,NA,Clay Henricksen,John Schroeder,Calvin Rea,BJ Juergens,Kyle Barton,Ben Kuebel,Kyle Soeder,Alex Mallonee,5,0,Ben Cottrell,3,0000000,ss,NA,dh,c,lf,1b,2b,3b,rf,cf,Austin Safranski,"loras college
",Loras College,Austin Safranski,,7.0,Y,,"Dubuque, Iowa (Petrakis Park)",1:00 PM   ,1:29   ,,"coe college
",Coe College,Nick Stein,NA,Adam Nisenson,Pat Richmond,Ryan Schisler,Ryan Velvick,Kevin Schuver,John Logan,Nick Robertson,Scott DeAngelis,0,9,Alec Lewis,9,3201111,cf,NA,rf,1b,3b,ss,c,dh,lf,2b,Alec Lewis,,Alec Lewis
90,"Apr 16, 2010",coedbq1,,Nick Stein,NA,Ryan Velvick,Pat Richmond,Ryan Schisler,Kevin Schuver,Adam Nisenson,Kaileb Armbruster,Nick Robertson,Scott DeAngelis,1,24,Kevin Baranowski,23,8900070,cf,NA,ss,1b,dh,c,rf,3b,lf,2b,Kevin Baranowski,"coe college
",Coe College,Landon Klostermann,,7.0,Y,,"Cedar Rapids, IA (Daniels Park)",3 p.m.   ,2:15   ,,"dubuque, univ. of","Dubuque, Univ. of",Austin Linderwell,NA,Nicholas Martin,Andrew Danna,Todd Whited,Brock Grubbs,Alexander Larson,Aaron Laskowski,Mark Hennessy,Kyle Duggan,8,0,Klayton Breitbach,4,0000000,1b,NA,2b,ss,lf,dh,rf,3b,c,cf,Landon Klostermann,,Kevin Baranowski
70,"Mar 23, 2010",bvunwci1,1,Brad Blum,NA,Andy Compton,Brandon Pietrzyk,Michael Hoffman,Kevin Kloewer,Ryan Scheetz,Brett Wilson,Mark Blum,Michael Stephenson,3,5,Kyle Dupic,5,4010000,ss,NA,rf,cf,lf,c,1b,3b,dh,2b,Steve Johnston,"buena vista university
",Buena Vista Univ.,Steve Johnston,,7.0,Y,,"Storm Lake, Iowa (BVU/S.L. HS Field)",3:00pm   ,2:00   ,,northwestern (ia),Northwestern (IA),"Payne, B",NA,"Englund, S","Zoellner, M","Bomgaars, C","Stith, C","Gingerich, C","Bouchard, T","Negaard, M","Gray, M",0,9,"Gingerich,Co",11,4030020,ss,NA,cf,rf,3b,dh,c,1b,2b,lf,"Goslinga, S",,"Gingerich,Co"
185,"May 02, 2010",coemmc,,Mercier,NA,"Lopez, Ryan","Lopez, Rey",Pankow,Koch,Dietrich,Frierson,Thompson,Novack,2,9,Morales,15,00010035X,cf,NA,2b,c,rf,1b,dh,lf,3b,ss,Weber,mt. mercy,Mt. Mercy,Sean Raisch,,9.0,Y,,"Cedar Rapids, Iowa (Ken Charipar Field)",3:00 pm   ,2:16   ,,"coe college
",Coe College,Nick Stein,NA,Ryan Velvick,Pat Richmond,Ryan Schisler,Kevin Schuver,Adam Nisenson,John Logan,Kaileb Armbruster,Scott DeAngelis,0,8,Ryan Rayhill,12,001022120,cf,NA,ss,1b,lf,c,rf,dh,3b,2b,Ben Strellner, 69 degrees and fair skies,Plummer
80,"Mar 27, 2010",coelor3,2,Ben Kuebel,NA,Clay Henricksen,John Schroeder,Calvin Rea,BJ Juergens,Kyle Barton,Kyle Soeder,Kevin Harlander,Mike Canevello,2,1,Spencer Radabaugh,3,1000000,3b,NA,dh,c,lf,1b,2b,rf,cf,ss,Kyler Laurie,"loras college
",Loras College,Kyler Laurie,,7.0,Y,,"Dubuque, Iowa (Petrakis Park)",3:00 PM   ,1:37   ,,"coe college
",Coe College,Nick Stein,NA,Adam Nisenson,Pat Richmond,Ryan Schisler,Ryan Velvick,Kevin Schuver,Nick Robertson,Kaileb Armbruster,Scott DeAngelis,1,4,Sean Raisch,8,0310000,cf,NA,rf,1b,dh,ss,c,lf,3b,2b,Kevin Baranowski,,Kevin Baranowski
302,"May 01, 2010",coeuwp,,Nick Stein,NA,Ryan Velvick,Pat Richmond,Ryan Schisler,Kevin Schuver,Adam Nisenson,John Logan,Kaileb Armbruster,Scott DeAngelis,0,5,Alec Lewis,8,00050000X,cf,NA,ss,1b,lf,c,rf,dh,3b,2b,Kevin Baranowski,"coe college
",Coe College,"Osmanski, W.",,9.0,Y,,"Cedar Rapids, Iowa (Daniels Park)",2:00 pm   ,2:22   ,,"university of wisconsin-plateville
",UW-Platteville,Bomkamp,NA,Ney,Benesh,Hopson,"Jacobson, J.",Nartowicz,Axelson,Rice,"Jacobson, T.",2,2,"Osmanski, W.",6,000100001,lf,NA,rf,2b,3b,dh,1b,c,cf,ss,"Osmanski, W.", 66 Degrees and Partly Cloudy,Kevin Baranowski
50,"Mar 12,2010",warcuw1,,Collin Frampton,NA,Danny Rose,Drew Yoder,Nate Lahr,Ben Roemmich,Levi Montague,Matt Knabel,Andrew Krehbiel,Steve Chamberlin,1,12,Brad Watson,16,524010X,dh,NA,ss,1b,lf,rf,3b,c,cf,2b,Brad Watson,"wartburg college
",Wartburg College,Behling,,7.0,Y,,"Phoenix, Ariz.",12:30 pm   ,1:55   ,,concordia (wis.),Concordia (Wis.),"Schilter, M.",NA,Sarauer,Olla,Shea,Martz,Schonenberg,Pankow,"Schilter, R.",Mayer,4,0,Pankow,3,0000000,2b,NA,ss,cf,3b,rf,1b,dh,c,lf,Behling,,Brad Watson
150,"Apr 01, 2010",loruwp2,2,Benesh,NA,Ney,"Jacobson, J.",Hopson,Nartowicz,"Osmanski, K.",Rice,Bomkamp,Axelson,3,11,Cox,13,3000422,2b,NA,lf,ss,3b,1b,dh,cf,rf,c,Crotty,"university of wisconsin-plateville
",UW-Platteville,Eric Rife,"Hopson has his second walk-off hit of the day, a two-run single withtwo outs in the seventh inning.",7.0,Y,,"Platteville, WI (Kendall Murray Field)",5:05   ,2:06   ,HP: Kyle Klink  1B: Nic Bett,"loras college
",Loras College,Ben Kuebel,NA,Clay Henricksen,John Schroeder,BJ Juergens,Calvin Rea,Kyle Barton,Kyle Soeder,Mike Canevello,Danny Lee,2,10,Eric Rife,11,4000420,3b,NA,c,dh,1b,lf,2b,rf,ss,cf,Kyler Laurie," 76, sunny",Cox
60,"Apr 25, 2010",bvulor3,,Brad Blum,NA,Michael Stephenson,Brandon Pietrzyk,Michael Hoffman,Kevin Kloewer,Mark Blum,Brett Wilson,Tyler Case,Brock Yossi,7,5,Nick Lanning,10,000030200,ss,NA,2b,rf,lf,c,1b,dh,cf,3b,Michael Dirkx,"buena vista university
",Buena Vista Univ.,Michael Dirkx,,9.0,Y,,"Storm Lake, Iowa (BVU/S.L. Complex)",12:00pm   ,2:30   ,,"loras college
",Loras College,Kyle Barton,NA,Ben Kuebel,Clay Henricksen,John Schroeder,Austin Brown,Calvin Rea,BJ Juergens,Kyle Soeder,Derek Bergan,0,13,Spencer Radabaugh,12,421500010,2b,NA,3b,dh,c,cf,lf,1b,rf,ss,Nick Panvino,,Nick Panvino
113,05/20/10,bvuncaa2,,Robinson,NA,Scott,Abraham,Corrigan,Turek,Hlavac,Wulbecker,Burke,Romanello,1,5,Krajewski,10,000200003,ss,NA,cf,rf,c,dh,lf,1b,2b,3b,Arenson,#25 north central,#25 North Central,Arenson,,9.0,Y,,"Moline, Illinois (Swanson/Brunner)",11:57 am   ,2:21   ,HP: Ron Vigder  1B: Ron Mohler  2B: Kevin Ferris  3B: Rick Allen,"buena vista university
",Buena Vista Univ.,Brad Blum,NA,Michael Stephenson,Brandon Pietrzyk,Michael Hoffman,Kevin Kloewer,Mark Blum,Brett Wilson,Tyler Case,Brock Yossi,2,8,Kyle Dupic,10,003001022,ss,NA,2b,rf,lf,c,1b,dh,cf,3b,Ryan Wuebker,,James Stone
522,"May 14, 2010",iiacbb03,,Ben Roemmich,NA,Danny Rose,Patrick Grau,Drew Yoder,Billy Schmitt,Nate Lahr,Ryan Doty,Jacob Miksell,Steve Chamberlin,2,6,Brad Watson,7,00020004X,rf,NA,ss,cf,dh,1b,lf,3b,c,2b,Brad Watson,"wartburg college
",Wartburg College,Augie Lindmark,,9.0,Y,,"Cedar Rapids, Iowa (Veterans Mem. Stad.)",1:02 pm   ,2:01   ,HP: Jason Norman  1B: Todd Gilmore  3B: Ken F,"luther college
",Luther College,Jeff Riddle,NA,Chris Reynolds,Ben Schott,Mark Weber,Steve Beckman,Matthew Bruhn,Ryan Bahnemann,Joe Thompson,Kevin Bradley,1,4,Augie Lindmark,9,001000012,2b,NA,cf,1b,dh,ss,lf,3b,rf,c,Augie Lindmark," 60, Cloudy, Winds W at 12 mph",Brad Watson
,"Feb 24, 2010",bvusto1,1,Brad Blum,NA,Brock Yossi,Brandon Pietrzyk,Michael Hoffman,Kevin Kloewer,Ryan Scheetz,Mark Blum,Tyler Case,Michael Stephenson,1,2,Steve Johnston,5,0001010,ss,NA,3b,rf,lf,c,dh,1b,cf,2b,Luke Probasco,"buena vista university
",Buena Vista Univ.,Luke Probasco,,7.0,Y,,"Minneapolis, Minn. (H.H.H. Metrodome)",9:45pm   ,  ,,"st. olaf college
",St. Olaf College,C. Jones,NA,E. Klefsaas,Jones,Erik Nelson,Dan Lee,Sam Baltes,Blissenbach,L. Peterson,Brady Sand,0,4,Erik Olson,6,0010201,cf,NA,2b,c,3b,dh,1b,lf,rf,ss,Ben Hughes,,Ben Hughes
112,"Mar 28, 2010",dbqnlnd1,1,Andrew Danna,NA,Nicholas Martin,Nathan Lucas,Todd Whited,Aaron Laskowski,Brock Grubbs,Alexander Larson,Kyle Duggan,Jesse Lawler,4,6,Steve Skutley,9,2201100,ss,NA,2b,1b,rf,3b,c,dh,lf,cf,Taylor White,"dubuque, univ. of","Dubuque, Univ. of",Taylor White,,7.0,Y,,"Dubuque, Iowa (Chlapaty Field)",1 p.m.   ,2:31   ,HP: Paul Keitel  1B: Mike Gan,"northland college
",Northland College,Salewski,NA,Shira,Tanneberg,Carroll,Szymanski,J. Snow,Spiegel,Turner,Aerts,0,14,Szymanski,15,0030632,c/cf,NA,rf,ss,1b,p,2b,lf,cf,3b,Szymanski, partly sunny 55,Szymanski
,"Mar 24, 2010",luthope2,2,Chris Reynolds,NA,Matthew Bruhn,Mark Weber,Ben Schott,Mitchel Obey,Joe Thompson,Ryan Bahnemann,Steve Beckman,Kevin Bradley,1,11,Matt Reynolds,15,520103X,2b,NA,cf,lf,1b,dh,rf,3b,ss,c,Danny Smith,"luther college
",Luther College,"Andrusiak,L",,7.0,Y,,"Winter Haven, Fla.",  ,  ,,hope college,Hope College,"Snyder,Scott",NA,"Carmody,Drew","Lewis,Steve","Bodrie,C","Mattson,C","Zessin,Pete","Detmar,Danny","Klein,TJ","Fryer,Alex",2,6,"Andrusiak,L",13,1010004,cf,NA,rf,c,3b,ss,dh,1b,lf/cf,2b,"Andrusiak,L",,Stefan Snyder
,"May 01, 2010",simwar1,1,Corey Rasmussen,NA,Dave Johnson,Scott Ethell,Colton Calvert,Drew Yarkosky,Brad Agan,Justin Svehla,Tyler Crandell,Zach Smith,1,7,Chris Dorff,7,0120112,cf,NA,ss,3b,rf,c,dh,1b,lf,2b,Clint Rhodes,"simpson college
",Simpson College,Scott Benson,,7.0,Y,,"Indianola, Iowa (McBride Field)",1:05 pm   ,2:06   ,HP: Matt Badeaux  1B: Ryan Farnsworth,"wartburg college
",Wartburg College,Ben Roemmich,NA,Danny Rose,Patrick Grau,Drew Yoder,Billy Schmitt,Nate Lahr,Ryan Doty,Jacob Miksell,Steve Chamberlin,1,6,Scott Benson,15,1002201,rf,NA,ss,cf,1b,p,lf,3b/2b,c,2b,Billy Schmitt, PCldy 67; Wind SW 21 mph,Chris Dorff
75,"Mar 17, 2010",cennec,,Lauzon,NA,Biskup,PJ Crowley,Gagne,Burgess,Miller,Caravella,Taylor,Holtman,5,7,Wallace,9,000061000,c,NA,lf,3b,1b,rf,ss,2b,dh,cf,Wallace,new england (n.h.),New England (N.H.),Wallace,,9.0,Y,,"Vero Beach, Fla. (Field 6)",noon   ,2:30   ,,"central college
",Central College,Mike Furlong,NA,Ben Tressel,Caleb Rangel,Jarred Lackey,Ryan Allison,Anthony Miller,Blake Smith,Jason Hassman,David Lakin,2,15,Austin Krause,11,300280002,ss,NA,lf,dh,rf,cf,3b,c,1b,2b,Dirk Lindaman,,Dirk Lindaman
115,"Mar 21, 2010",lorsmu1,1,Ryan,NA,C. Bogie,Olberding,Swanson,Warren,VanRanst,Archambault,Pfennig,Lechner,2,3,Krause,3,0002010,ss,NA,1b,dh,c,lf,rf,3b,2b/3b,cf,Ruf,saint mary's (minn.),Saint Mary's (Minn.),Ruf,,7.0,Y,,"Minneapolis, MN (HHH Metrodome)",7:00 PM   ,1:55   ,,"loras college
",Loras College,Mike Canevello,NA,Ben Kuebel,John Schroeder,Calvin Rea,Austin Brown,BJ Juergens,Clay Henricksen,Kyle Barton,Kevin Harlander,2,7,Spencer Radabaugh,13,1010140,ss,NA,3b,c,lf,cf,1b,dh,2b,rf,Kyler Laurie,,Kyler Laurie
35,"Mar 30, 2010",lormonm1,1,Ruyle,NA,Shaver,Hinkle,Davis,Kamm,Underwood,Weidner,Gaither,Comstock,4,13,Scott,13,04032310X,3b,NA,2b,1b,lf,ss/3b,dh,rf,c,cf,Milsteadt,"monmouth college
",Monmouth College,Eric Rife,,9.0,Y,,"Monmouth, Ill. (Glasgow Field)",2:00 pm   ,3:00   ,HP: Paul Keitel  1B: Forrest Mill,"loras college
",Loras College,Ben Kuebel,NA,Clay Henricksen,John Schroeder,Calvin Rea,BJ Juergens,Kyle Barton,Kyle Soeder,Kevin Harlander,Mike Canevello,4,11,Cole Boge,16,702200000,3b,NA,dh,c,lf,1b,2b,rf,cf,ss,Nick Panvino,,Mecagni
,"Mar 15, 2010",simaugs2,2,Butler,NA,Demgen,Henry,Pierce,Seaman,Blunt,Olson,Holmquist,Gerding,1,2,Nordby,7,0020000,lf,NA,rf,c,1b,dh,ss,2b,3b,cf,Heise,augsburg college,Augsburg College,Heise,,7.0,Y,,"Phoenix, Ariz. (Gene Autry Park)",  ,  ,,"simpson college
",Simpson College,Corey Rasmussen,NA,Dave Johnson,Scott Ethell,Brad Agan,Colton Calvert,Tyler Larson,Grant Thomas,John Hupp,Zach Smith,1,11,Jose Rodriguez,15,2310041,cf,NA,ss,3b,1b,rf,dh,c,lf,2b,Kyle Ruehle,,Kyle Ruehle
,"Mar 10, 2010",dbquscga,,Izurieta,NA,Salerno,Babkiewich,Milligan,Beecher,Jeffares,Daleiden,Morrow,Arguelles,4,5,Vieira,7,11201000X,3b,NA,2b,ss,rf,dh,1b,c,cf,lf,Toll,u.s. coast guard,U.S. Coast Guard,Todd Whited,,9.0,Y,,Fort Myers (Terry Park),10:00   ,2:15   ,,"dubuque, univ. of","Dubuque, Univ. of",Andrew Danna,NA,Nicholas Martin,Nathan Lucas,Alexander Larson,Brock Grubbs,Jeffrey Stevens,Aaron Laskowski,Kyle Duggan,Jesse Lawler,2,4,Derec Thompson,7,002010100,ss,NA,2b,1b,c,dh,rf,3b,lf,cf,Todd Whited,,Toll
53,"Apr 08, 2010",lorlut1,,Jeff Riddle,NA,Chris Reynolds,Ben Schott,Mark Weber,Zack Topping,Ryan Bahnemann,Joe Thompson,Steve Beckman,Kevin Bradley,3,4,Danny Smith,11,10000210X,2b,NA,cf,1b,lf,dh,3b,rf,ss,c,Cody Hyland,"luther college
",Luther College,Cole Boge,,9.0,Y,,Decorah,  ,2:30   ,,"loras college
",Loras College,Ben Kuebel,NA,Clay Henricksen,John Schroeder,Calvin Rea,BJ Juergens,Kyle Barton,Kyle Soeder,Kevin Harlander,Mike Canevello,3,1,David Nowaczyk,6,000000010,3b,NA,dh,c,lf,1b,2b,rf,cf,ss,Cole Boge,,Cody Hyland
100,"Apr 13, 2010",cencoe2,1,Mike Furlong,NA,Ben Tressel,Jarred Lackey,Ryan Allison,Anthony Miller,Caleb Rangel,Josh Stanton,Jason Hassman,Allen Mann,1,2,D.J. Glasgow,3,2000000,ss,NA,2b,rf,lf,3b,dh,c,1b,cf,Corey Eisenmann,"central college
",Central College,Corey Eisenmann,,7.0,Y,,"Pella, Iowa (Kuyper Athl. Complex)",1 pm   ,1:51   ,HP: Patrick McIlhon  1B: Matt Beadeux,"coe college
",Coe College,Nick Stein,NA,Ryan Velvick,Pat Richmond,Ryan Schisler,Kevin Schuver,Adam Nisenson,John Delaplane,Kaileb Armbruster,Wade Morris,1,3,Alec Lewis,6,0100020,cf,NA,2b/ss,1b,lf,c,rf,dh,3b,ss,Alec Lewis,,Alec Lewis
53,"Apr 11, 2010",wargrn1,,Ben Roemmich,NA,Danny Rose,Patrick Grau,Drew Yoder,Billy Schmitt,Nate Lahr,Scott Benson,Matt Knabel,Steve Chamberlin,1,1,Drew Babinat,8,0100000,rf,NA,ss,cf,dh,1b,lf,3b,c,2b,Joe Moen,"wartburg college
",Wartburg College,Nathan Underberg,,7.0,Y,,"Waverly, Iowa (Hertel Field)",1:00   ,1:40   ,HP: Adam Riley  1B: Alec Clark,"grinnell college
",Grinnell College,Takabuki,NA,Goldfien,Roder,Nodzenski,Pierce,Sollo,Prouty,Gray,Davis,1,4,Christoff,7,0000400,2b,NA,ss,rf,c,dh,3b,lf,1b,cf,Peconga,,Peconga
100,"Apr 05, 2010",cenmlc2,2,Mike Furlong,NA,Ben Tressel,Jarred Lackey,Ryan Allison,Josh Stanton,Anthony Miller,Jason Hassman,Tyler Mason,Allen Mann,3,7,Doug Eisenman,11,202030X,ss,NA,2b,rf,cf,c,3b,1b,dh,lf,Joel Pulliam,"central college
",Central College,Schmeling,,7.0,Y,,"Pella, Iowa (Kuyper Athl. Complex)",4:55p.m.   ,2:10   ,HP: Dean Kirkpatrick  1B: Patrick McIlhon,martin luther,Martin Luther,Holzhueter,NA,Janke,Morgan,Schultz,Hering,Gurgel,Apt,Haugly,Korth,4,5,Blum,11,0012110,ss,NA,3b,dh,cf,c,rf,1b,2b,lf,Schmeling,,Bret Bell
,"Mar 09, 2010",dbqelms,,Fisher,NA,B. Cordeiro,Iavicoli,Rivera,Marrero,Roche,Reyome,Sosa,Kravontka,2,11,Bonavita,15,000505010,cf,NA,ss,3b,c,lf,1b,rf,dh,2b,Bunger,elms college,Elms College,Bonavita,,9.0,Y,,"Fort Myers, FL (Terry Park)",12:00   ,2:30   ,,"dubuque, univ. of","Dubuque, Univ. of",Andrew Danna,NA,Nicholas Martin,Nathan Lucas,Alexander Larson,Brock Grubbs,Jeffrey Stevens,Aaron Laskowski,Todd Whited,Jesse Lawler,1,13,Orlando Mejia,19,003410221,ss,NA,2b,1b,c,dh,rf,3b,lf,cf,Landon Klostermann,,Orlando Mejia
85,"Mar 18, 2010",censmmd2,,Mike Furlong,NA,Ben Tressel,Caleb Rangel,Jarred Lackey,Josh Stanton,Ryan Allison,Anthony Miller,Blake Smith,Ben Chestnut,4,7,Doug Eisenman,12,20202010X,ss,NA,2b,lf,rf,c,cf,3b,dh,1b,Joel Pulliam,"central college
",Central College,Jon Gill,,9.0,Y,,"Vero Beach, Fla. (Field 2)",noon   ,2:30   ,,st. mary's (md.),St. Mary's (Md.),Rabon,NA,Corton,Baden,Nick Urso,Stewart,Sheppard,Shelton,Kralle,Killebrew,2,6,Bitanga,8,100201020,lf,NA,rf,ss,dh,2b,c,1b,3b,cf,Jon Gill,,Joel Pulliam
,"Mar 08, 2010",dbqfin2,2,Andrew Danna,NA,Nicholas Martin,Nathan Lucas,Alexander Larson,Taylor White,Aaron Laskowski,Jeffrey Stevens,Todd Whited,Jesse Lawler,3,20,Orlando Mejia,20,336800X,ss,NA,2b,1b,c,dh,3b,rf,lf,cf,Kalen Mace,"dubuque, univ. of","Dubuque, Univ. of",Brey,,7.0,Y,,"Fort Myers, FL (Terry Park)",12:45   ,  ,,findlandia univ.,Findlandia Univ.,Brey,NA,Beauchamp,Naugle,Mahler,Hicks,Williams,Danis,McGaha,Roscoe,1,2,Covington,5,1000100,p,NA,ss,3b,1b,rf,2b,c,lf,cf,Brey,,Kalen Mace
