attendance,date,game_id,game_number,home_batter_1,home_batter_10,home_batter_2,home_batter_3,home_batter_4,home_batter_5,home_batter_6,home_batter_7,home_batter_8,home_batter_9,home_errors,home_final_score,home_finishing_pitcher,home_hits,home_line_score,home_position_1,home_position_10,home_position_2,home_position_3,home_position_4,home_position_5,home_position_6,home_position_7,home_position_8,home_position_9,home_starting_pitcher,home_team,home_team_long,losing_pitcher,notes,number_of_innings,play-by-play,save,site,start,time,umpires,visiting_team,visiting_team_long,visitor_batter_1,visitor_batter_10,visitor_batter_2,visitor_batter_3,visitor_batter_4,visitor_batter_5,visitor_batter_6,visitor_batter_7,visitor_batter_8,visitor_batter_9,visitor_errors,visitor_final_score,visitor_finishing_pitcher,visitor_hits,visitor_line_score,visitor_position_1,visitor_position_10,visitor_position_2,visitor_position_3,visitor_position_4,visitor_position_5,visitor_position_6,visitor_position_7,visitor_position_8,visitor_position_9,visitor_starting_pitcher,weather,winning_pitcher
,"Apr 21, 2011",lutham1,1,A.Powell,NA,T. Rogers,J.Buck,A.King,B.Richardson,D. Ellefson,T.Johnson,C. Miller,R. Hackel,0,3,R.Miller,5,010001001,2b,NA,rf,dh,lf,c,3b,1b,cf,ss,D. Olson,"hamline university
",Hamline University,Noah Nelsen-Gross,,9.0,Y,,"Saint Paul, Minn. (Midway Stadium)",12:00 pm   ,2:36   ,HP: Mitch Burmis  1B: Curt Callist,"luther college
",Luther College,Chris Reynolds,NA,Jeff Rose,Ryan Bahnemann,Chris Erikson,Joe Thompson,Robbie Jewell,Paul Ryan,Steve Beckman,Kevin Bradley,1,2,Noah Nelsen-Gross,11,002000000,2b,NA,lf,3b,1b,rf,cf,dh,ss,c,Alex Byom," 45, feels like 39. part sun",R.Miller
100,"Mar 17, 2011",simuwst2,2,Giebel,NA,Brockman,O'Connell,Smolinski,Yaucher,Huth,Anderson,Duske,Hitter,1,4,Lammert,10,300010X,cf,NA,ss,3b,1b,rf,dh,c,2b,lf,Kiminski,univ. of wis.-stout,Univ. of Wis.-Stout,Paul Brown,,7.0,Y,,"Mesa, Ariz. (Gene Autry Partk)",11:00 am   ,1:55   ,,"simpson college
",Simpson College,Tyler Crandell,NA,Dave Johnson,Brad Agan,Colton Calvert,Zach Smith,Drew Yarkosky,Grant Thomas,Justin Svehla,Jake Barr,0,2,Kyle Ruehle,7,0001010,cf,NA,ss,3b,rf,2b,dh,c,1b,lf,Paul Brown, 83 Sunny,Kiminski
130,"Apr 13, 2011",coelor3,,Mike Pudlo,NA,Clay Henricksen,Austin Brown,BJ Juergens,Calvin Rea,Kyle Soeder,Joe Walker,Eric DeSousa,Mark Jablonski,1,10,Spencer Radabaugh,11,01330300X,ss,NA,c,cf,1b,lf,dh,2b,3b,rf,Kevin Moriarity,"loras college
",Loras College,Kevin Baranowski,,9.0,Y,,"Dubuque, Iowa (Petrakis Park)",6:00 PM   ,2:30   ,,"coe college
",Coe College,Tyler Leadley,NA,Adam Nisenson,Nick Stein,Kevin Schuver,Sean Raisch,Ryan Velvick,Spencer Sobba,Scott DeAngelis,Brennan Melloy,3,4,Brenden Drahn,9,020001100,rf,NA,1b,cf,c,lf,3b,dh,2b,ss,Wade Morris,,Kevin Moriarity
120,"Apr 30, 2011",bvulor3,,Mike Pudlo,NA,Mike Canevello,Austin Brown,BJ Juergens,Kyle Soeder,Calvin Rea,Connor Reilly,Clay Henricksen,Joe Walker,0,11,Eric Rife,14,00203402,ss,NA,rf,cf,1b,dh,lf,3b,c,2b,Ben Cottrell,"loras college
",Loras College,Jon Ringblom,,8.0,Y,,"Dubuque, Iowa (Petrakis Park)",1:00 pm   ,3:05   ,HP: Forrest Miller  1B: Paul Keitel,"buena vista university
",Buena Vista Univ.,Brad Blum,NA,Brock Yossi,Michael Hoffman,Kevin Kloewer,Joe Paletta,Andy Compton,Neil Eddie,Alex Davis,Tyler Case,2,1,Kyle Dupic,7,00010000,ss,NA,3b,lf,dh,1b,rf,c,2b,cf,Jon Ringblom," Mostly cloudy, 60",Ben Cottrell
,"Mar 17, 2011",cendsund,,Mike Furlong,NA,Anthony Miller,Jarred Lackey,Caleb Rangel,Ryan Allison,Adam Ariola,Seth Carson,Max Seeman,Sam Stetzel,2,20,Mike Werkheiser,21,0920027,ss,NA,3b,rf,dh,2b,lf,1b,c,cf,Ryan Goetzinger,"central college
",Central College,Gonzalez,,7.0,Y,,"Mesa, Ariz. (Gene Autry Complex)",10:30 am   ,  ,,dickinson state univ,Dickinson State Univ,Graham,NA,Gunderson,Elizondo,Sandez,Park,Setere,Carley,Foran,Zamira,3,10,Grafton,12,2001070,cf,NA,ss,2b,1b,3b,c,rf,lf,dh,Gonzalez,,Ryan Goetzinger
273,"May 19, 2011",bvuncaa2,,Brad Blum,NA,Brock Yossi,Michael Hoffman,Kevin Kloewer,Ryan Scheetz,Joe Paletta,Andy Compton,Dylan Colo,Tyler Case,0,7,Michael Dirkx,11,10102012X,ss,NA,3b,lf,c,1b,dh,rf,2b,cf,Michael Dirkx,"buena vista university
",Buena Vista Univ.,"Sweeney, J.",,9.0,Y,,"Bloomington, Ill. (Horenberger Field)",7 p.m.   ,1:57   ,HP: Mike McGloon  1B: Matt Ossenfort  2B: Larry Allen  3B: Paul Cusack,"illinois wesleyan
",Illinois Wesleyan,"Hopp, R.",NA,"Nathan, AJ","Callahan, K.",Czarnowski,"McDermott, M","Erickson, J.","Sullivan, K.","Scott, Z.",Grodecki,2,1,"Sweeney, J.",7,001000000,cf,NA,c,1b,rf,lf,2b,dh,ss,3b,"Sweeney, J.", 72 and partly cloudy,Michael Dirkx
100,"Mar 20, 2011",bvuham1,,Powell,NA,Miller,Rogers,Buck,King,Richardson,Ellefson,Modrynski,Dahl,3,5,Arch,9,1030010,2b,NA,cf,rf,dh,lf,c,3b,1b,ss,Kreitlow,"hamline university
",Hamline University,Kreitlow,,7.0,Y,,"Tucson, AZ (Kino Sports Complex)",1:00 pm   ,1:55   ,,"buena vista university
",Buena Vista Univ.,Brad Blum,NA,Brock Yossi,Michael Hoffman,Kevin Kloewer,Joe Paletta,Ryan Scheetz,Nick Maxwell,Tyler Case,Weston Foxx,2,10,Kyle Dupic,12,0060004,ss,NA,3b,rf,c,1b,dh,lf,cf,2b,Luke Probasco,,Luke Probasco
150,02-27-11,warrhit1,1,Ben Roemmich,NA,Ryan Doty,Patrick Grau,Drew Yoder,Nate Rost,Michael Schinstock,Ryan Powers,Levi Montague,Andrew Krehbiel,4,3,Jake Wittman,6,0012000,rf,NA,2b,cf,dh,c,1b,ss,3b,lf,Scott Benson,"wartburg college
",Wartburg College,Scott Benson,,7.0,Y,,"Auburndale, Fla. (Lake Myrtle Park 1)",11:30 am   ,1:45   ,,"rose-hulman
",Rose-Hulman,Stemple,NA,Zobrist,Kovacs,Dauenbaugh,Newman,Stopka,Weinle,Burchett,Turk,4,7,Oakley,10,1010302,lf,NA,2b,cf,dh,3b,1b,rf,ss,c,Oakley,,Oakley
100,"Apr 08, 2011",simwar1,,Ben Roemmich,NA,Andrew Krehbiel,Patrick Grau,Drew Yoder,Ryan Powers,Michael Schinstock,Nate Rost,Ryan Doty,Levi Montague,1,11,Brad Watson,13,02102033,rf,NA,lf,cf,dh,ss,1b,c,2b,3b,Brad Watson,"wartburg college
",Wartburg College,Mike Huyser,,8.0,Y,,"Waverly, Iowa (Hertel Field)",6:08 pm   ,2:02   ,HP: Ryan Farnsworth  1B: Alec Clark,"simpson college
",Simpson College,Tyler Crandell,NA,Drew Yarkosky,Trent Svehla,Dave Johnson,Brad Agan,Zach Smith,Colton Calvert,Justin Svehla,Ethan Hale,5,1,Mark Butler,5,00010000,cf,NA,c,lf,ss,3b,dh,rf,1b,2b,Mike Huyser,,Brad Watson
,"Mar 19, 2011",lutcolb2,2,Newton,NA,Atsalis,Gallagher,Mastrocola,Gold,Lerner,Arndt,Nieuw,Schroeder,0,5,Ladd,7,01100021,rf,NA,cf,dh,3b,2b,lf,1b,ss,c,Collins,colby college,Colby College,Jared Berlage,,8.0,Y,,"Ft. Meyers, FL",  ,  ,,"luther college
",Luther College,Chris Reynolds,NA,Steve Beckman,Ryan Bahnemann,Mitchel Obey,Joe Thompson,Kevin Bradley,Paul Ryan,Andrew Nelsen,Ian Fitzgerald,0,4,Jared Berlage,10,00103000,2b,NA,ss,1b,lf,rf,c,dh,3b,cf,Alex Byom,,Ladd
,"Mar 13, 2011",cenuwst2,,Mike Furlong,NA,Anthony Miller,Caleb Rangel,Jarred Lackey,Ryan Allison,David Lakin,Seth Carson,Max Seeman,Allen Mann,2,13,Bret Bell,12,902020X,ss,NA,3b,lf,rf,2b,1b,dh,c,cf,D.J. Glasgow,"central college
",Central College,Speltz,,7.0,Y,,"Mesa, Ariz. (Westwood High School)",3 p.m.   ,  ,,univ. of wis.-stout,Univ. of Wis.-Stout,Giebel,NA,Yaucher,Smolinski,O'Connell,Duske,Schoch,Guida,Paulsrud,Brockman,2,7,Vogt,13,0024100,cf,NA,rf,dh,3b,2b,lf,c,1b,ss,Speltz,,D.J. Glasgow
50,"Mar 12, 2011",corfon,,Suda,NA,Platipodis,Fisher,Nikolaisen,Bradley,Mathis,Roedner,Ritter,O'Rourke,0,5,Schlereth,11,002110001,cf,NA,3b,lf,rf,dh,c,1b,ss,2b,Willey,"fontbonne university
",Fontbonne,Justin Brown,,9.0,Y,,"St. Charles, Mo. (Lindenwood)",3:00 PM   ,  ,,"cornell college
",Cornell College,Jesse Searls,NA,Milton Kurschner,Zach Rogers,Andrew Patzke,Ryan Clausen,Craig Furstenau,Kody Karjala,Matt Pfister,Charlie Muir,2,4,Justin Brown,11,000301000,2b,NA,ss,3b,lf,1b,c,dh,cf,rf,Tim McGrane,,Schlereth
38,"Apr 16, 2011",lorlut1,,Chris Reynolds,NA,Jeff Rose,Ryan Bahnemann,Chris Erikson,Mitchel Obey,Joe Thompson,Paul Ryan,Steve Beckman,Kevin Bradley,1,2,Augie Lindmark,4,00020000X,2b,NA,lf,3b,1b,cf/lf,rf,dh,ss,c,Augie Lindmark,"luther college
",Luther College,Kendall Paluch,,9.0,Y,,Luther College,3:30   ,1:45   ,,"loras college
",Loras College,Mike Canevello,NA,Clay Henricksen,Austin Brown,BJ Juergens,Calvin Rea,Kyle Soeder,Joe Walker,Eric DeSousa,Mike Pudlo,2,0,Kendall Paluch,2,000000000,rf,NA,c,cf,1b,lf,dh,2b,3b,ss,Kendall Paluch, cloudy 36 degree,Augie Lindmark
95,"Apr 23, 2011",cencoe2,2,Scott DeAngelis,NA,Tyler Leadley,Nick Stein,Kevin Schuver,Sean Raisch,Adam Nisenson,Kaileb Armbruster,Ryan Velvick,Brennan Melloy,0,3,Tyler Hixson,3,000030X,2b,NA,rf,cf,c,lf,1b,dh,3b,ss,Wade Morris,"coe college
",Coe College,Ryan Goetzinger,,7.0,Y,,"Cedar Rapids, Iowa (Daniels Park)",3:10 pm   ,1:25   ,,"central college
",Central College,Mike Furlong,NA,Sam Stetzel,Caleb Rangel,Jarred Lackey,Adam Ariola,Anthony Miller,Allen Mann,Josh Stanton,Seth Carson,0,0,Ryan Goetzinger,5,0000000,ss,NA,cf,dh,rf,2b,3b,lf,c,1b,Ryan Goetzinger," 53 Degrees, Winds NW at 19 mph",Wade Morris
77,"Apr 30, 2011",lutsim3,2,Chris Reynolds,NA,Steve Beckman,Chris Erikson,Joe Thompson,Ryan Bahnemann,Jordan Greenland,Mitchel Obey,Andrew Nelsen,Matthew Bruhn,0,12,Matt Reynolds,10,006114X,2b,NA,ss,1b,rf,3b,dh,cf,c,lf,Matt Reynolds,"luther college
",Luther College,Chris Dorff,,7.0,Y,,"Decorah, Iowa (Luther College)",4:10 pm   ,1:40   ,,"simpson college
",Simpson College,Tyler Crandell,NA,Drew Yarkosky,Dave Johnson,Jake Barr,Colton Calvert,John Hupp,Justin Svehla,Blake Heitmeier,Ethan Hale,3,1,Kyle Pullins,4,0000100,cf,NA,c,ss,lf,rf,dh,1b,3b,2b,Chris Dorff,,Matt Reynolds
35,"Mar 06, 2011",loraugs,,Mike Canevello,NA,Clay Henricksen,Kyle Barton,Calvin Rea,BJ Juergens,Kyle Soeder,Joe Walker,Spencer Radabaugh,Mike Pudlo,4,0,Eric Rife,8,00000000,cf,NA,c,dh,lf,1b,rf,2b,3b,ss,Kyler Laurie,"loras college
",Loras College,Kyler Laurie,,8.0,Y,,"Jacksonville, IL (Lenz Field)",10:00 AM   ,2:28   ,,augsburg (minn.),Augsburg (Minn.),Kolbow,NA,Butler,Seaman,Blunt,Petersen,Gerding,Anderson,Holmquist,LaChapelle,0,11,Langer,13,00241013,rf,NA,lf,dh,ss,1b,cf,c,3b,2b,Nordby," 35, cold, clear",Nordby
100,"Apr 09, 2011",bvulut3,2,Brad Blum,NA,Alex Davis,Michael Hoffman,Kevin Kloewer,Ryan Scheetz,Joe Paletta,Andy Compton,Dylan Colo,Tyler Case,1,6,James Stone,11,101013X,ss,NA,3b,lf,c,1b,dh,rf,2b,cf,Jarad George,"buena vista university
",Buena Vista Univ.,Joe Martin,,7.0,Y,,"Storm Lake, Iowa (BVU/SL Field)",3:30pm   ,1:40   ,,"luther college
",Luther College,Chris Reynolds,NA,Joe Thompson,Ryan Bahnemann,Mitchel Obey,Chris Erikson,Jeff Rose,Paul Ryan,Steve Beckman,Kevin Bradley,1,3,Joe Martin,6,0110010,2b,NA,rf,3b,cf,1b,lf,dh,ss,c,Matt Reynolds,,James Stone
68,"Apr 01, 2011",cenwar1,,Ben Roemmich,NA,Andrew Krehbiel,Patrick Grau,Drew Yoder,Ryan Powers,Michael Schinstock,Nate Rost,Ryan Doty,Levi Montague,3,5,Brad Watson,11,01220000X,rf,NA,lf,cf,dh,ss,1b,c,2b,3b,Brad Watson,"wartburg college
",Wartburg College,Joel Pulliam,,9.0,Y,,"Waverly, IA (Hertel Field)",5:57   ,2:01   ,HP: Cody Oakes  1B: Ryan Eklund,"central college
",Central College,Mike Furlong,NA,Anthony Miller,Jarred Lackey,Caleb Rangel,Josh Stanton,Ryan Allison,Adam Ariola,Seth Carson,Sam Stetzel,2,2,D.J. Glasgow,5,000002000,ss,NA,3b,rf,dh,c,2b,lf,1b,cf,Joel Pulliam,,Brad Watson
,"May 07, 2011",coesim2,1,Tyler Crandell,NA,Drew Yarkosky,Dave Johnson,Colton Calvert,Jake Barr,Justin Svehla,Brad Agan,Blake Heitmeier,Ethan Hale,2,0,Mike Huyser,1,0000000,cf,NA,c,ss,rf,lf,1b,dh,3b,2b,Mike Huyser,"simpson college
",Simpson College,Mike Huyser,,7.0,Y,,"Indianola, Iowa (McBride Field)",1:06 pm   ,1:35   ,HP: Joe Nelson  1B: Rich Chopon,"coe college
",Coe College,Scott DeAngelis,NA,Tyler Leadley,Nick Stein,Sean Raisch,Kevin Schuver,Adam Nisenson,Ryan Velvick,John Logan,Brennan Melloy,2,4,Kevin Baranowski,6,0002002,2b,NA,rf,cf,lf,c,1b,3b,dh,ss,Kevin Baranowski," Sunny, 79; Wind WNW at 18",Kevin Baranowski
430,"May 13, 2011",iiac07,,Brad Blum,NA,Brock Yossi,Michael Hoffman,Kevin Kloewer,Ryan Scheetz,Joe Paletta,Andy Compton,Dylan Colo,Tyler Case,1,7,James Stone,10,0002020201,ss,NA,3b,lf,c,1b,dh,rf,2b,cf,Michael Dirkx,"buena vista university
",Buena Vista Univ.,Jerrod Torkelson,,10.0,Y,,"Cedar Rapids, Iowa (Veterans Memorial)",4:18pm   ,2:42   ,,"luther college
",Luther College,Chris Reynolds,NA,Steve Beckman,Ryan Bahnemann,Joe Thompson,Mitchel Obey,Jeff Rose,Andrew Nelsen,Kevin Bradley,Matthew Bruhn,0,6,Jerrod Torkelson,10,0000122010,2b,NA,ss,3b,rf,cf,lf,1b,c,dh,Danny Smith,,James Stone
100,"Apr 29, 2011",cencor1,1,Adam Ariola,NA,Sam Stetzel,Mike Furlong,Caleb Rangel,Anthony Miller,Jarred Lackey,Max Seeman,Seth Carson,Ryan Allison,0,3,Joel Pulliam,6,000003X,2b,NA,cf,ss,lf,3b,rf,c,1b,dh,Joel Pulliam,"central college
",Central College,Adam Butler,,7.0,Y,,"Pella, Iowa (Kuyper Athl. Complex)",2 p.m.   ,1:27   ,,"cornell college
",Cornell College,Matt Pfister,NA,Charlie Muir,Zach Rogers,Andrew Patzke,Ryan Clausen,Milton Kurschner,Robert Carlson,Ryan Nordtvedt,Jesse Searls,1,0,Adam Butler,2,0000000,cf,NA,rf,3b,lf,1b,ss,dh,c,2b,Adam Butler,,Joel Pulliam
153,"Apr 23, 2011",corwar2,2,Matt Pfister,NA,Jesse Searls,Zach Rogers,Robert Carlson,Andrew Patzke,Ryan Clausen,Nathan Jepsen,Ryan Nordtvedt,Nick Norris,4,1,Charlie Muir,6,1000000,cf,NA,2b,ss,dh,lf,1b,3b,c,rf,Charlie Muir,"cornell college
",Cornell College,Charlie Muir,,7.0,Y,,"Mount Vernon, Iowa (Ash Park)",3:46PM   ,1:46   ,HP: Ryan Farnsworth  2B: Paul Keitel,"wartburg college
",Wartburg College,Ben Roemmich,NA,Andrew Krehbiel,Patrick Grau,Drew Yoder,Ryan Powers,Michael Schinstock,Dan Marshall,Mike Kray,Jonathon Rose,0,6,Nate Rost,8,1220100,rf,NA,lf,cf,dh,ss,1b,3b,c,2b,Ryan Doty," 49 degrees, wind w 16mph",Ryan Doty
76,"Apr 02, 2011",coelut3,2,Chris Reynolds,NA,Joe Thompson,Ryan Bahnemann,Chris Erikson,Kevin Bradley,Jeff Rose,Paul Ryan,Steve Beckman,Ian Fitzgerald,1,4,Matt Reynolds,9,2001100,2b,NA,rf,3b,1b,c,lf,dh,ss,cf,Alex Byom,"luther college
",Luther College,Alex Byom,,7.0,Y,,"Decorah, Iowa (Luther College)",3:30 PM   ,2:00   ,,"coe college
",Coe College,Tyler Leadley,NA,Adam Nisenson,Nick Stein,Ryan Schisler,Kevin Schuver,Ryan Velvick,John Logan,Brennan Melloy,Scott DeAngelis,2,7,Tyler Hixson,9,4002100,rf,NA,1b,cf,lf,c,3b,dh,ss,2b,Sean Raisch,,Sean Raisch
80,03/12/11,simcuc2,2,Brown,NA,Weis,Gier,Pacyga,Rush,Romano,Eichholzer,Barreto,Miller,1,1,Pawell,5,0000100,2b,NA,ss,3b,1b,dh,lf,rf,c,cf,Mijares,"concordia university chicago
",Concordia Chicago,Mijares,,7.0,Y,,"Phoenix, AZ (South Mountain C.C.)",2:30p   ,2:15   ,,"simpson college
",Simpson College,Tyler Crandell,NA,Colton Calvert,Dave Johnson,Brad Agan,Trent Svehla,Zach Smith,Justin Svehla,Grant Thomas,Ty Larsen,0,6,John Russell,13,0411000,cf,NA,rf,ss,3b,lf,2b,1b,c,dh,Paul Brown," Sunny and breezy, 75",Paul Brown
75,"Mar 28, 2011",bvublc,,Brad Blum,NA,Brock Yossi,Michael Hoffman,Kevin Kloewer,Ryan Scheetz,Joe Paletta,Andy Compton,Alex Davis,Nick Maxwell,1,5,Tyler Lefeber,11,0010020010001,ss,NA,3b,cf,c,1b,dh,rf,2b,lf,Ryan Wuebker,"buena vista university
",Buena Vista Univ.,Lawson,,13.0,Y,,"Storm Lake, Iowa (BVU/SL Field)",4:00pm   ,3:05   ,,"bethany lutheran
",Bethany Lutheran,Herd,NA,Sonnicksen,Hendley,Woodside,Fisher,Siefken,Lawson,Kleist,Kramer,0,4,Lawson,13,0200011000000,rf,NA,2b,1b,dh,lf,cf,3b,c,ss,Hallahan,,Tyler Lefeber
145,"Apr 23, 2011",bvusim2,1,Brad Blum,NA,Brock Yossi,Michael Hoffman,Kevin Kloewer,Ryan Scheetz,Joe Paletta,Andy Compton,Dylan Colo,Tyler Case,0,5,Michael Dirkx,9,400010X,ss,NA,3b,lf,c,1b,dh,rf,2b,cf,Michael Dirkx,"buena vista university
",Buena Vista Univ.,Paul Brown,,7.0,Y,,"Storm Lake, Iowa (BVU/SL Field)",1:00pm   ,1:20   ,,"simpson college
",Simpson College,Tyler Crandell,NA,Dave Johnson,Trent Svehla,Colton Calvert,Zach Smith,Justin Svehla,Drew Yarkosky,Blake Heitmeier,Ethan Hale,0,0,Paul Brown,3,0000000,cf,NA,ss,lf,rf,dh,1b,c,3b,2b,Paul Brown,,Michael Dirkx
,"Mar 18, 2011",lutknox2,2,Chris Reynolds,NA,Steve Beckman,Ryan Bahnemann,Mitchel Obey,Joe Thompson,Eric Pittman,Kevin Bradley,Jordan Greenland,Ian Fitzgerald,1,6,Jerrod Torkelson,9,101103X,3b,NA,ss,1b,lf,rf,2b,c,dh,cf,Danny Smith,"luther college
",Luther College,Stoens,,7.0,Y,,"Ft. Meyers, FL",  ,  ,,"knox college
",Knox College,Brown,NA,White,Schroeder,Jewell,Foster,Dempster,Belitz,Willits,Lillibridge,0,1,Ayers,5,0000001,cf,NA,rf,ss,dh,lf,1b,c,2b,3b,Stoens,,Danny Smith
50,"Mar 17, 2011",lormcd2,2,Joe Walker,NA,Kyle Barton,Calvin Rea,BJ Juergens,Austin Brown,Kyle Soeder,Travis Olson,Eric DeSousa,Mike Pudlo,0,3,Spencer Radabaugh,6,0200010,2b,NA,dh,lf,1b,cf,rf,c,3b,ss,Eric Rife,"loras college
",Loras College,Cole Boge,,7.0,Y,,"Winter Haven, FL (Chain of Lakes #2)",3:45   ,2:01   ,,mcdaniel college,McDaniel College,B Kline,NA,M Betts,Christopher,J Chiorello,J Najera,C Longo,M Pace,R Byrnes,M Bodnar,1,5,D Snight,14,0110102,cf,NA,dh,rf,1b,lf,c,3b,ss,2b,D Snight," Sunny, 80",D Snight
91,"Apr 23, 2011",dbqlut2,1,Andrew Danna,NA,Nicholas Martin,Brock Grubbs,Nathan Lucas,Vince Parisi,Nick Baldocchi,Todd Whited,Aaron Laskowski,Kyle Duggan,0,5,Mark Hennessy,6,111020X,ss,NA,2b,dh,1b,c,3b,rf,cf,lf,Kalen Mace,"dubuque, univ. of","Dubuque, Univ. of",Danny Smith,,7.0,Y,,"Dubuque, Iowa (Chlapaty Field)",2 p.m.   ,1:28   ,,"luther college
",Luther College,Chris Reynolds,NA,Jeff Rose,Ryan Bahnemann,Chris Erikson,Joe Thompson,Kevin Bradley,Paul Ryan,Steve Beckman,Robbie Jewell,2,2,Danny Smith,6,0020000,2b,NA,lf/cf,3b,1b,rf,c,dh,ss,cf,Danny Smith, cloudy mild 50,Kalen Mace
112,"Mar 13, 2011",dbqpla,,Nicholas Martin,NA,Tyler Weiss,Andrew Danna,Todd Whited,Nick Baldocchi,Brock Grubbs,Nathan Lucas,Vince Parisi,Aaron Laskowski,3,8,Nick Baldocchi,16,02011211X,2b,NA,cf,ss,lf,3b/p,dh,1b,c,rf,Mark Hennessy,"dubuque, univ. of","Dubuque, Univ. of",T. Greene,,9.0,Y,,"Fort Myers, Fla. (Terry Park)",4 p.m.   ,2:18   ,,suny-plattsburgh,SUNY-Plattsburgh,A. Presto,NA,J. Besaw,D. Coolidge,C. Johnston,J. Handy,Shaughnessy,C. Pack,J. Peet,K. Cauchon,4,0,B. Burns,5,000000000,rf,NA,ss,dh,1b,cf,2b,lf,c,3b,T. Greene, sunny 84,Mark Hennessy
181,"May 21, 2011",bvuncaa5,,Brad Blum,NA,Brock Yossi,Michael Hoffman,Kevin Kloewer,Ryan Scheetz,Joe Paletta,Andy Compton,Dylan Colo,Tyler Case,1,7,James Stone,11,10110040X,ss,NA,3b,lf,c,1b,dh,rf,2b,cf,Griffin Hatten,"buena vista university
",Buena Vista Univ.,"Lochen, M",,9.0,Y,,"Bloomington, Ill. (Horenberger Field)",3:09 pm   ,2:23   ,HP: Paul Cusack  1B: Larry Allen  2B: Kevin Ferris  3B: Matt Ossenfort,#20 carthage,#20 Carthage,"Herrin, B",NA,"Eickmeyer, T","Aiello, Joey","Hodges, Will","Hasser, John","Soderlund, M","Albers, Josh","Pusateri, K",Huntsinger,2,6,"Lochen, M",7,500000100,lf,NA,2b,1b,cf,dh,c,3b,ss,rf,"Wilhelms, S"," Sunny and 79, wind SW 9 mph",James Stone
75,"Mar 27, 2011",cenlor3,,Mike Furlong,NA,Anthony Miller,Jarred Lackey,Caleb Rangel,Josh Stanton,Ryan Allison,Adam Ariola,David Lakin,Sam Stetzel,5,4,Michael Jontz,11,01210000X,ss,NA,3b,rf,dh,c,2b,lf,1b,cf,Ryan Goetzinger,"central college
",Central College,Kyler Laurie,,9.0,Y,,"Pella, Iowa (Kuyper Athl. Complex)",1:04 pm   ,2:34   ,HP: Jerome Miller  1B: Mike Kelley,"loras college
",Loras College,Mike Canevello,NA,Kyle Barton,Calvin Rea,BJ Juergens,Austin Brown,Travis Olson,Joe Walker,Spencer Radabaugh,Mike Pudlo,2,3,Jeremey Gerardy,10,000102000,rf,NA,dh,lf,1b,cf,c,2b,3b,ss,Kyler Laurie,,Ryan Goetzinger
144,"Apr 13, 2011",cordbq3,,Charlie Muir,NA,Matt Pfister,Zach Rogers,Robert Carlson,Ryan Clausen,Ryan Nordtvedt,Milton Kurschner,Jesse Searls,,0,5,Justin Brown,6,00131000X,rf,NA,cf,3b,lf,1b,c,ss,2b,,Andrew Patzke,"cornell college
",Cornell College,"Elliot, Visuri",,9.0,Y,,"Mount Vernon, Iowa (Ash Park)",6:00 PM   ,2:05   ,HP: Tim Timbrook  2B: Michael Droll,"dubuque, univ. of","Dubuque, Univ. of",Nicholas Martin,NA,Nathan Lucas,Andrew Danna,Todd Whited,Brock Grubbs,Vince Parisi,Jeffrey Stevens,Mac Shepherd,Aaron Laskowski,0,2,Mark Hennessy,9,000010100,2b,NA,1b,ss,lf,dh,c,rf,3b,cf,"Elliot, Visuri"," 70 Degrees, Wind SE 6 MPH",Andrew Patzke
150,"May 06, 2011",bvucor1,,Brad Blum,NA,Brock Yossi,Michael Hoffman,Kevin Kloewer,Ryan Scheetz,Joe Paletta,Andy Compton,Dylan Colo,Tyler Case,3,9,James Stone,10,03011103X,ss,NA,3b,lf,c,1b,dh,rf,2b,cf,Michael Dirkx,"buena vista university
",Buena Vista Univ.,Adam Butler,,9.0,Y,,"Storm Lake, Iowa (BVU/SL Field)",6:00pm   ,2:20   ,,"cornell college
",Cornell College,Matt Pfister,NA,Charlie Muir,Zach Rogers,Andrew Patzke,Ryan Clausen,Ryan Nordtvedt,Robert Carlson,Milton Kurschner,Jesse Searls,1,5,Justin Brown,11,000021020,cf,NA,rf,3b,lf,1b,c,dh,ss,2b,Adam Butler,,Michael Dirkx
99,"Apr 05, 2011",censim2,2,Tyler Crandell,NA,Drew Yarkosky,Trent Svehla,Dave Johnson,Brad Agan,Zach Smith,Colton Calvert,Justin Svehla,Ethan Hale,1,3,Chris Dorff,7,000003X,cf,NA,c,lf,ss,3b,dh,rf,1b,2b,Chris Dorff,"simpson college
",Simpson College,Michael Jontz,,7.0,Y,,"Indianola, Iowa (McBride Field)",6:05 pm   ,1:31   ,HP: Matt Badeaux  1B: Patrick McIlhon,"central college
",Central College,Mike Furlong,NA,Caleb Rangel,Adam Ariola,Jarred Lackey,Anthony Miller,Sam Stetzel,Ryan Allison,Billy Dittmer,Josh Stanton,2,0,Bret Bell,4,0000000,ss,NA,lf,2b,rf,3b,cf,dh,1b,c,Michael Jontz, MstlyCldy 68; Wind 17mph fromW,Chris Dorff
